Unnamed: 0	prefix	input_text	target_text
554705	oReact	PersonX enters ___ into a contest	impressed
554717	oWant	PersonX enters ___ into a contest	to win too
554732	xAttr	PersonX enters ___ into a contest	confident
554715	xEffect	PersonX enters ___ into a contest	tries their best
554706	xIntent	PersonX enters ___ into a contest	proud
554724	xNeed	PersonX enters ___ into a contest	to fill in entry form
554708	xReact	PersonX enters ___ into a contest	victorious
554722	xWant	PersonX enters ___ into a contest	to get a prize
525627	oEffect	PersonX enters a marathon	runs a marathon
525610	oReact	PersonX enters a marathon	also productive
525645	oWant	PersonX enters a marathon	to hand out medallions to all the runners
525650	xAttr	PersonX enters a marathon	determined
525625	xEffect	PersonX enters a marathon	trains
525612	xIntent	PersonX enters a marathon	to exerise
525632	xNeed	PersonX enters a marathon	to learn about the marathon
525613	xReact	PersonX enters a marathon	productive
525649	xWant	PersonX enters a marathon	to collect his medallion for finishing the race
476382	oEffect	PersonX enters a race	person y is worn out
476366	oReact	PersonX enters a race	hopeful
476396	oWant	PersonX enters a race	to support him
476401	xAttr	PersonX enters a race	competetive
476383	xEffect	PersonX enters a race	person x has tired legs
476373	xIntent	PersonX enters a race	to compete
476386	xNeed	PersonX enters a race	to know what the race is about
476374	xReact	PersonX enters a race	like a winner
476400	xWant	PersonX enters a race	to be a winner
653740	oEffect	PersonX enters into PersonY agreement	works together
653728	oReact	PersonX enters into PersonY agreement	comfortable
653743	oWant	PersonX enters into PersonY agreement	their part of the agreement fulfilled
653754	xAttr	PersonX enters into PersonY agreement	Trusting
653741	xEffect	PersonX enters into PersonY agreement	becomes a partner
653733	xIntent	PersonX enters into PersonY agreement	need for collabration
653745	xNeed	PersonX enters into PersonY agreement	to review the agreement
653730	xReact	PersonX enters into PersonY agreement	safe
653748	xWant	PersonX enters into PersonY agreement	to reap the rewards of the agreement
654425	oEffect	PersonX enters into PersonY alliance	form a partnership
654422	oReact	PersonX enters into PersonY alliance	grateful
654434	oWant	PersonX enters into PersonY alliance	to team up against someone else
654440	xAttr	PersonX enters into PersonY alliance	friendly
654428	xEffect	PersonX enters into PersonY alliance	gain an ally
654420	xIntent	PersonX enters into PersonY alliance	to spy on what's going on
654433	xNeed	PersonX enters into PersonY alliance	to know the rules of the alliance
654421	xReact	PersonX enters into PersonY alliance	sneaky
654437	xWant	PersonX enters into PersonY alliance	to be helped
11404	oEffect	PersonX enters the ___ together	pays the tab
11400	oReact	PersonX enters the ___ together	mischevious
11411	oWant	PersonX enters the ___ together	to chat with personx
11425	xAttr	PersonX enters the ___ together	nervous
11405	xEffect	PersonX enters the ___ together	leaves the room
11398	xIntent	PersonX enters the ___ together	this is enjoyment for life
11414	xNeed	PersonX enters the ___ together	to accompany someone someplace
11399	xReact	PersonX enters the ___ together	happy
11415	xWant	PersonX enters the ___ together	to do something with other person
634999	oEffect	PersonX enters the house	has someone to talk to
634993	oReact	PersonX enters the house	intrigued
635011	oWant	PersonX enters the house	To greet X
635027	xAttr	PersonX enters the house	relieved
634997	xEffect	PersonX enters the house	starts to cool off
634994	xIntent	PersonX enters the house	to make a sale
635018	xNeed	PersonX enters the house	to put the key into the lock.
634995	xReact	PersonX enters the house	convinced
635020	xWant	PersonX enters the house	to eat.
421719	oEffect	PersonX enters the room	they watch tv with them
421715	oReact	PersonX enters the room	welcomed
421740	oWant	PersonX enters the room	to ask what PersonX does
421749	xAttr	PersonX enters the room	Silence
421720	xEffect	PersonX enters the room	they say hello
421716	xIntent	PersonX enters the room	to say hello
421736	xNeed	PersonX enters the room	walk towards the room
421717	xReact	PersonX enters the room	friendly
421731	xWant	PersonX enters the room	to exit room
102917	oEffect	PersonX espouses PersonY's cause	body movements freeze (nervousness)
102901	oReact	PersonX espouses PersonY's cause	thankful
102925	oWant	PersonX espouses PersonY's cause	to get people involved in the cause
102936	xAttr	PersonX espouses PersonY's cause	social
102915	xEffect	PersonX espouses PersonY's cause	no effect
102908	xIntent	PersonX espouses PersonY's cause	to be a good friend
102926	xNeed	PersonX espouses PersonY's cause	to understand PersonY's cause
102909	xReact	PersonX espouses PersonY's cause	like they did what was right
102923	xWant	PersonX espouses PersonY's cause	to tell other people
113873	oEffect	PersonX establishes PersonX's authority	is defeated
113864	oReact	PersonX establishes PersonX's authority	beneath personx.
113884	oWant	PersonX establishes PersonX's authority	do what person x says
113895	xAttr	PersonX establishes PersonX's authority	in control
113875	xEffect	PersonX establishes PersonX's authority	feels dominant
113871	xIntent	PersonX establishes PersonX's authority	to be obeyed.
113890	xNeed	PersonX establishes PersonX's authority	get a new position
113869	xReact	PersonX establishes PersonX's authority	powerful
113888	xWant	PersonX establishes PersonX's authority	to make some decisions
262507	oEffect	PersonX establishes PersonY identity	meets different people
262498	oReact	PersonX establishes PersonY identity	grateful
262519	oWant	PersonX establishes PersonY identity	to wonder what is going on
262533	xAttr	PersonX establishes PersonY identity	helpful
262504	xEffect	PersonX establishes PersonY identity	recogizes Person Y
262499	xIntent	PersonX establishes PersonY identity	to help person y become someone
262522	xNeed	PersonX establishes PersonY identity	to imitate PersonY
262500	xReact	PersonX establishes PersonY identity	responsible
262523	xWant	PersonX establishes PersonY identity	to act like PersonY
669877	oEffect	PersonX establishes PersonY organization	Gives award
669871	oReact	PersonX establishes PersonY organization	thankful
669889	oWant	PersonX establishes PersonY organization	to get paid for work
669895	xAttr	PersonX establishes PersonY organization	helpful
669875	xEffect	PersonX establishes PersonY organization	gets thanked
669872	xIntent	PersonX establishes PersonY organization	to help others
669883	xNeed	PersonX establishes PersonY organization	to get all the permits required
669873	xReact	PersonX establishes PersonY organization	a sense of accomplishment
669887	xWant	PersonX establishes PersonY organization	to advertise
270992	oEffect	PersonX establishes PersonY program	learned new skill
270985	oReact	PersonX establishes PersonY program	happy
271000	oWant	PersonX establishes PersonY program	grateful
271008	xAttr	PersonX establishes PersonY program	hardworking
270989	xEffect	PersonX establishes PersonY program	receives a reward
270986	xIntent	PersonX establishes PersonY program	to help person y
270997	xNeed	PersonX establishes PersonY program	to present the plans to the group
270984	xReact	PersonX establishes PersonY program	glad to have helped
270999	xWant	PersonX establishes PersonY program	to create clean water sources
97442	oEffect	PersonX establishes PersonY relationship	learns their position
97432	oReact	PersonX establishes PersonY relationship	good
97449	oWant	PersonX establishes PersonY relationship	get closer as a couple
97473	xAttr	PersonX establishes PersonY relationship	confident
97441	xEffect	PersonX establishes PersonY relationship	gets STD
97429	xIntent	PersonX establishes PersonY relationship	to be personable
97462	xNeed	PersonX establishes PersonY relationship	to spend time with PersonY
97430	xReact	PersonX establishes PersonY relationship	proud
97457	xWant	PersonX establishes PersonY relationship	To get close to Y
268674	oEffect	PersonX establishes PersonY state	medicated
268668	oReact	PersonX establishes PersonY state	grateful
268689	oWant	PersonX establishes PersonY state	to thank PersonX
268697	xAttr	PersonX establishes PersonY state	committed
268675	xEffect	PersonX establishes PersonY state	gets screamed at
268666	xIntent	PersonX establishes PersonY state	to input their information correctly
268693	xNeed	PersonX establishes PersonY state	to have personY give them authority
268670	xReact	PersonX establishes PersonY state	proud
268694	xWant	PersonX establishes PersonY state	to hand over the state to PersonY
40065	oEffect	PersonX establishes ___ on a basis	Accepts the price
40056	oReact	PersonX establishes ___ on a basis	organized
40076	oWant	PersonX establishes ___ on a basis	To counter X
40087	xAttr	PersonX establishes ___ on a basis	knowledgeable
40067	xEffect	PersonX establishes ___ on a basis	Gets a good bargain
40060	xIntent	PersonX establishes ___ on a basis	basis production in family
40078	xNeed	PersonX establishes ___ on a basis	Gather information
40058	xReact	PersonX establishes ___ on a basis	organized
40080	xWant	PersonX establishes ___ on a basis	To convice others
259027	oEffect	PersonX establishes relations with PersonY	gains a new friend
259021	oReact	PersonX establishes relations with PersonY	happy to meet them
259036	oWant	PersonX establishes relations with PersonY	to go eat dinner
259055	xAttr	PersonX establishes relations with PersonY	shrewd
259034	xEffect	PersonX establishes relations with PersonY	is asked questions by persony
259022	xIntent	PersonX establishes relations with PersonY	to be socialable
259037	xNeed	PersonX establishes relations with PersonY	to introduce themselves
259023	xReact	PersonX establishes relations with PersonY	extroverted
259040	xWant	PersonX establishes relations with PersonY	to pick up PersonY
61219	oEffect	PersonX establishes the ___ on earth	lose money
61216	oReact	PersonX establishes the ___ on earth	protected
61234	oWant	PersonX establishes the ___ on earth	to thank x
61239	xAttr	PersonX establishes the ___ on earth	Open minded
61221	xEffect	PersonX establishes the ___ on earth	gets followed
61217	xIntent	PersonX establishes the ___ on earth	to be a leader to all the land
61231	xNeed	PersonX establishes the ___ on earth	to have a religion
61218	xReact	PersonX establishes the ___ on earth	responsible for his people
61233	xWant	PersonX establishes the ___ on earth	to be religious
652629	oEffect	PersonX evaluates PersonY's performance	PersonY sweats from nervousness
652614	oReact	PersonX evaluates PersonY's performance	grateful
652633	oWant	PersonX evaluates PersonY's performance	gets happy
652644	xAttr	PersonX evaluates PersonY's performance	Intrusive
652631	xEffect	PersonX evaluates PersonY's performance	PersonX thinks deeply about PersonY
652615	xIntent	PersonX evaluates PersonY's performance	to be helpful
652640	xNeed	PersonX evaluates PersonY's performance	examine
652616	xReact	PersonX evaluates PersonY's performance	understood
652636	xWant	PersonX evaluates PersonY's performance	to estimate the PersonY's performance
158696	oEffect	PersonX evens told PersonY	blames x
158684	oReact	PersonX evens told PersonY	included
158704	oWant	PersonX evens told PersonY	to ask questions
158718	xAttr	PersonX evens told PersonY	communicative
158697	xEffect	PersonX evens told PersonY	gets told off
158685	xIntent	PersonX evens told PersonY	to let person know the information
158705	xNeed	PersonX evens told PersonY	to learn something
158686	xReact	PersonX evens told PersonY	relieved
158715	xWant	PersonX evens told PersonY	hang up the phone
452700	oEffect	PersonX eventually asked	The other person says you are welcome
452694	oReact	PersonX eventually asked	helpful
452710	oWant	PersonX eventually asked	to ignore the question
452716	xAttr	PersonX eventually asked	shy
452701	xEffect	PersonX eventually asked	He hears the answer to his question
452696	xIntent	PersonX eventually asked	to be sure
452711	xNeed	PersonX eventually asked	to think about something
452697	xReact	PersonX eventually asked	bold
452714	xWant	PersonX eventually asked	to follow up
539811	oEffect	PersonX eventually asked ___	gives
539795	oReact	PersonX eventually asked ___	like maybe they should tell them the reason
539822	oWant	PersonX eventually asked ___	to get to know PersonX better
539839	xAttr	PersonX eventually asked ___	nervous
539815	xEffect	PersonX eventually asked ___	expresses gratitude
539808	xIntent	PersonX eventually asked ___	to have them admit it
539824	xNeed	PersonX eventually asked ___	to call PersonY
539809	xReact	PersonX eventually asked ___	satisfied
539826	xWant	PersonX eventually asked ___	to have a relationship
452447	oEffect	PersonX eventually came	gets nervous
452444	oReact	PersonX eventually came	upset at their lateness
452454	oWant	PersonX eventually came	worried about person X
452473	xAttr	PersonX eventually came	careless
452449	xEffect	PersonX eventually came	gets tired
452445	xIntent	PersonX eventually came	to take care of errands beforehand
452467	xNeed	PersonX eventually came	forgotten about the event
452446	xReact	PersonX eventually came	bad for being so late
452459	xWant	PersonX eventually came	apologize for being late
446271	oEffect	PersonX eventually gave in	Gains something underserve
446262	oReact	PersonX eventually gave in	happy
446284	oWant	PersonX eventually gave in	to do something else
446290	xAttr	PersonX eventually gave in	sucumbed
446270	xEffect	PersonX eventually gave in	to sex
446266	xIntent	PersonX eventually gave in	to stop arguing
446280	xNeed	PersonX eventually gave in	They watch a commercial.
446267	xReact	PersonX eventually gave in	exhausted
446288	xWant	PersonX eventually gave in	to do what he said he would do
440300	oEffect	PersonX eventually left	Lock the doors
440290	oReact	PersonX eventually left	happy about it
440311	oWant	PersonX eventually left	to go home themself
440325	xAttr	PersonX eventually left	bold
440298	xEffect	PersonX eventually left	TO BE CORRECT
440294	xIntent	PersonX eventually left	to leave the location
440312	xNeed	PersonX eventually left	to go there
440295	xReact	PersonX eventually left	bored
440318	xWant	PersonX eventually left	to get home
575436	oEffect	PersonX evicts from PersonX's apartment	they have to move in with parents
575428	oReact	PersonX evicts from PersonX's apartment	angry about being evicted
575439	oWant	PersonX evicts from PersonX's apartment	to be paid back rent
575463	xAttr	PersonX evicts from PersonX's apartment	fed up
575437	xEffect	PersonX evicts from PersonX's apartment	they get yelled at
575429	xIntent	PersonX evicts from PersonX's apartment	them to leave
575441	xNeed	PersonX evicts from PersonX's apartment	not pay rent
575430	xReact	PersonX evicts from PersonX's apartment	relieved to get rid of them
575443	xWant	PersonX evicts from PersonX's apartment	to find a new apartment
574297	oEffect	PersonX evicts from PersonY's apartment	goes to court
574287	oReact	PersonX evicts from PersonY's apartment	angry the got evicted
574310	oWant	PersonX evicts from PersonY's apartment	to comply
574320	xAttr	PersonX evicts from PersonY's apartment	mean
574299	xEffect	PersonX evicts from PersonY's apartment	goes to court
574288	xIntent	PersonX evicts from PersonY's apartment	them out of the apartment
574312	xNeed	PersonX evicts from PersonY's apartment	to enforce the rules
574290	xReact	PersonX evicts from PersonY's apartment	happy to have the place back
574314	xWant	PersonX evicts from PersonY's apartment	to make sure the person has been evicted
276994	oEffect	PersonX examines PersonY carefully	screams in shock
276981	oReact	PersonX examines PersonY carefully	grateful
277016	oWant	PersonX examines PersonY carefully	Ignore the staring
277021	xAttr	PersonX examines PersonY carefully	exact
276995	xEffect	PersonX examines PersonY carefully	gets scared
276990	xIntent	PersonX examines PersonY carefully	to be thorough
277018	xNeed	PersonX examines PersonY carefully	to stare at them
276992	xReact	PersonX examines PersonY carefully	thorough
277019	xWant	PersonX examines PersonY carefully	to chase after personY
584696	oEffect	PersonX examines PersonY closely	answer questions.
584675	oReact	PersonX examines PersonY closely	nervous
584711	oWant	PersonX examines PersonY closely	get out of the car
584726	xAttr	PersonX examines PersonY closely	interested
584699	xEffect	PersonX examines PersonY closely	asks person questions.
584680	xIntent	PersonX examines PersonY closely	to see better
584712	xNeed	PersonX examines PersonY closely	get hired as a driver instructor
584678	xReact	PersonX examines PersonY closely	more informed
584708	xWant	PersonX examines PersonY closely	to know if PersonY is okay after falling
340479	oEffect	PersonX exchanges insurance information	Takes pictures
340468	oReact	PersonX exchanges insurance information	sceptical
340489	oWant	PersonX exchanges insurance information	to take the info down
340505	xAttr	PersonX exchanges insurance information	responsible
340481	xEffect	PersonX exchanges insurance information	Takes pictures
340469	xIntent	PersonX exchanges insurance information	to get health service
340484	xNeed	PersonX exchanges insurance information	to know the insurance information
340472	xReact	PersonX exchanges insurance information	cautious
340487	xWant	PersonX exchanges insurance information	to give the information
67316	oEffect	PersonX excludes ___ from using	they question your motives
67301	oReact	PersonX excludes ___ from using	angry
67327	oWant	PersonX excludes ___ from using	to talk to PersonX's supervisor
67344	xAttr	PersonX excludes ___ from using	elitist
67314	xEffect	PersonX excludes ___ from using	writes the rules
67303	xIntent	PersonX excludes ___ from using	to be a hoarder
67323	xNeed	PersonX excludes ___ from using	to impose a rule
67312	xReact	PersonX excludes ___ from using	good
67332	xWant	PersonX excludes ___ from using	to give out fines
50280	oEffect	PersonX executes ___ upon PersonY doeth evil	get medicine
50269	oReact	PersonX executes ___ upon PersonY doeth evil	frustrated
50284	oWant	PersonX executes ___ upon PersonY doeth evil	gain more power
50307	xAttr	PersonX executes ___ upon PersonY doeth evil	mean spirited
50282	xEffect	PersonX executes ___ upon PersonY doeth evil	put into jail
50272	xIntent	PersonX executes ___ upon PersonY doeth evil	to save
50285	xNeed	PersonX executes ___ upon PersonY doeth evil	righteous cause
50274	xReact	PersonX executes ___ upon PersonY doeth evil	helpful
50287	xWant	PersonX executes ___ upon PersonY doeth evil	fight for a cause
277657	oEffect	PersonX exercises PersonY authority	spend money
277653	oReact	PersonX exercises PersonY authority	annoyed
277672	oWant	PersonX exercises PersonY authority	fairness
277681	xAttr	PersonX exercises PersonY authority	controlling
277659	xEffect	PersonX exercises PersonY authority	drink water
277654	xIntent	PersonX exercises PersonY authority	to get something done.
277675	xNeed	PersonX exercises PersonY authority	be familiar with the authority being exercised
277656	xReact	PersonX exercises PersonY authority	empowered
277676	xWant	PersonX exercises PersonY authority	to be heard
762	oEffect	PersonX exercises ___ over others	becomes irritated with personX
745	oReact	PersonX exercises ___ over others	small
767	oWant	PersonX exercises ___ over others	listens to person X
778	xAttr	PersonX exercises ___ over others	dynamic
758	xEffect	PersonX exercises ___ over others	is respected
754	xIntent	PersonX exercises ___ over others	to prove authoritative
774	xNeed	PersonX exercises ___ over others	to get a new appointment
755	xReact	PersonX exercises ___ over others	powerful
769	xWant	PersonX exercises ___ over others	show dominance
599335	oEffect	PersonX exits stage left	move into position
599323	oReact	PersonX exits stage left	satisfied with personx's performance
599353	oWant	PersonX exits stage left	to get an interview
599359	xAttr	PersonX exits stage left	complete
599336	xEffect	PersonX exits stage left	moves off the stage
599327	xIntent	PersonX exits stage left	to cause no disturbances
599343	xNeed	PersonX exits stage left	have the knowledge of where stage left is
599328	xReact	PersonX exits stage left	normal
599356	xWant	PersonX exits stage left	to talk to the press
295093	oEffect	PersonX expects PersonX's first baby	A new born baby comes to live
295075	oReact	PersonX expects PersonX's first baby	amazed
295096	oWant	PersonX expects PersonX's first baby	start a family
295104	xAttr	PersonX expects PersonX's first baby	hopeful
295095	xEffect	PersonX expects PersonX's first baby	she now is called mother
295076	xIntent	PersonX expects PersonX's first baby	to be a mother
295098	xNeed	PersonX expects PersonX's first baby	to have sex
295083	xReact	PersonX expects PersonX's first baby	love for child
295100	xWant	PersonX expects PersonX's first baby	to have a family
78970	oEffect	PersonX expects PersonY answer	shakes his head
78956	oReact	PersonX expects PersonY answer	neutral
78974	oWant	PersonX expects PersonY answer	to fulfill his wish
78991	xAttr	PersonX expects PersonY answer	impatient
78972	xEffect	PersonX expects PersonY answer	tilts his head to hear
78960	xIntent	PersonX expects PersonY answer	to get an answer
78988	xNeed	PersonX expects PersonY answer	Conversate
78961	xReact	PersonX expects PersonY answer	impatient
78989	xWant	PersonX expects PersonY answer	Ask him why
256328	oEffect	PersonX expects PersonY attack	they get stopped
256319	oReact	PersonX expects PersonY attack	angry
256338	oWant	PersonX expects PersonY attack	to apologize.
256357	xAttr	PersonX expects PersonY attack	scared
256330	xEffect	PersonX expects PersonY attack	they defend themselves
256320	xIntent	PersonX expects PersonY attack	to be prepared for battle
256335	xNeed	PersonX expects PersonY attack	to provoke PersonY
256326	xReact	PersonX expects PersonY attack	prepared
256336	xWant	PersonX expects PersonY attack	to prepare for the attack
526454	oEffect	PersonX expects company	Arrives at X's
526437	oReact	PersonX expects company	accepted
526458	oWant	PersonX expects company	make transportation plans
526473	xAttr	PersonX expects company	happy
526456	xEffect	PersonX expects company	Cleans the house
526438	xIntent	PersonX expects company	to socialize
526460	xNeed	PersonX expects company	make plans
526440	xReact	PersonX expects company	popular
526466	xWant	PersonX expects company	to make some snacks
580338	oEffect	PersonX explains PersonX's ___ in terms	hears what they say
580330	oReact	PersonX explains PersonX's ___ in terms	informed
580346	oWant	PersonX explains PersonX's ___ in terms	to tell personX their opinion
580359	xAttr	PersonX explains PersonX's ___ in terms	adventure
580334	xEffect	PersonX explains PersonX's ___ in terms	the allegation against person X is repealed
580325	xIntent	PersonX explains PersonX's ___ in terms	understand
580354	xNeed	PersonX explains PersonX's ___ in terms	express self
580332	xReact	PersonX explains PersonX's ___ in terms	informative
580356	xWant	PersonX explains PersonX's ___ in terms	write a report
85405	oEffect	PersonX explains PersonX's meaning	naturally makes a judgment about that person
85397	oReact	PersonX explains PersonX's meaning	agreement
85417	oWant	PersonX explains PersonX's meaning	to ask questions
85429	xAttr	PersonX explains PersonX's meaning	dutiful
85402	xEffect	PersonX explains PersonX's meaning	is asked to clarify
85398	xIntent	PersonX explains PersonX's meaning	to make sure everyone understands personx
85420	xNeed	PersonX explains PersonX's meaning	decide to share the explanation
85400	xReact	PersonX explains PersonX's meaning	justified
85426	xWant	PersonX explains PersonX's meaning	to clarify that he meant well
273634	oEffect	PersonX explains PersonY away	PersonY is dismissed
273631	oReact	PersonX explains PersonY away	sad
273654	oWant	PersonX explains PersonY away	to get to their destination
273660	xAttr	PersonX explains PersonY away	annoyed
273637	xEffect	PersonX explains PersonY away	no effect
273632	xIntent	PersonX explains PersonY away	to get him out of her face
273655	xNeed	PersonX explains PersonY away	to understand PersonY
273633	xReact	PersonX explains PersonY away	powerful
273657	xWant	PersonX explains PersonY away	to keep PersonY safe
27529	oEffect	PersonX explains PersonY's ___ in terms	increases understanding
27526	oReact	PersonX explains PersonY's ___ in terms	informed
27543	oWant	PersonX explains PersonY's ___ in terms	To improve their performance
27561	xAttr	PersonX explains PersonY's ___ in terms	smart
27532	xEffect	PersonX explains PersonY's ___ in terms	receives thanks
27527	xIntent	PersonX explains PersonY's ___ in terms	to be informative
27548	xNeed	PersonX explains PersonY's ___ in terms	write ideas down
27528	xReact	PersonX explains PersonY's ___ in terms	helpful
27546	xWant	PersonX explains PersonY's ___ in terms	To get a point across to Y
100613	oEffect	PersonX explains PersonY's position	starts work
100606	oReact	PersonX explains PersonY's position	seen
100622	oWant	PersonX explains PersonY's position	to do what PersonX wants them to do
100634	xAttr	PersonX explains PersonY's position	knowledgeable
100610	xEffect	PersonX explains PersonY's position	PersonX convinces the crowd
100607	xIntent	PersonX explains PersonY's position	clarification
100623	xNeed	PersonX explains PersonY's position	to get PersonY's attention
100608	xReact	PersonX explains PersonY's position	clear
100625	xWant	PersonX explains PersonY's position	to persuade PersonY
355	oEffect	PersonX explains briefly the ___	perplexed
349	oReact	PersonX explains briefly the ___	informed, well-rounded
365	oWant	PersonX explains briefly the ___	to learn
370	xAttr	PersonX explains briefly the ___	smart
353	xEffect	PersonX explains briefly the ___	points finger
344	xIntent	PersonX explains briefly the ___	to be good
367	xNeed	PersonX explains briefly the ___	meet with someone to deliver the explanation to
345	xReact	PersonX explains briefly the ___	satisfied
368	xWant	PersonX explains briefly the ___	answer questions
413822	oEffect	PersonX explains everything	receive new skill
413810	oReact	PersonX explains everything	interested
413831	oWant	PersonX explains everything	to check for understanding
413846	xAttr	PersonX explains everything	clever
413821	xEffect	PersonX explains everything	is not believed
413817	xIntent	PersonX explains everything	her friend to understand.
413827	xNeed	PersonX explains everything	She asked him how does TV's work.
413815	xReact	PersonX explains everything	relieved that he/she explained what exactly happened
413829	xWant	PersonX explains everything	Looks it up online.
189389	oEffect	PersonX explains everything to PersonY	smiles
189378	oReact	PersonX explains everything to PersonY	excited
189392	oWant	PersonX explains everything to PersonY	to listen to PersonX
189415	xAttr	PersonX explains everything to PersonY	considerate
189390	xEffect	PersonX explains everything to PersonY	smiles
189379	xIntent	PersonX explains everything to PersonY	to communicate
189408	xNeed	PersonX explains everything to PersonY	Have the right information to tell Person Y
189380	xReact	PersonX explains everything to PersonY	happy
189409	xWant	PersonX explains everything to PersonY	Talk about something else with Person Y
585852	oEffect	PersonX explains the ___ in terms	receives new skills
585845	oReact	PersonX explains the ___ in terms	knowledgeable and got new ideas
585866	oWant	PersonX explains the ___ in terms	to make some kind of agreement
585877	xAttr	PersonX explains the ___ in terms	careful
585854	xEffect	PersonX explains the ___ in terms	no effect
585846	xIntent	PersonX explains the ___ in terms	to describe about some topic
585868	xNeed	PersonX explains the ___ in terms	to be able to explain the terms
585847	xReact	PersonX explains the ___ in terms	nervous and excited
585859	xWant	PersonX explains the ___ in terms	to make sure that it is understood
399891	oEffect	PersonX explains the situation	person gains knowledge
399875	oReact	PersonX explains the situation	happy.
399903	oWant	PersonX explains the situation	to accept the explanation
399922	xAttr	PersonX explains the situation	informative
399889	xEffect	PersonX explains the situation	gets accused
399876	xIntent	PersonX explains the situation	her friends to understand.
399904	xNeed	PersonX explains the situation	to make the situation happen
399877	xReact	PersonX explains the situation	good.
399907	xWant	PersonX explains the situation	to answer concerns
275975	oEffect	PersonX explains the situation to PersonY	learns from them
275972	oReact	PersonX explains the situation to PersonY	grateful
275984	oWant	PersonX explains the situation to PersonY	to tell PersonX that they will ask for more help if needed
275994	xAttr	PersonX explains the situation to PersonY	informative
275982	xEffect	PersonX explains the situation to PersonY	listens to person Y
275973	xIntent	PersonX explains the situation to PersonY	to help out.
275990	xNeed	PersonX explains the situation to PersonY	Say the situation another person
275974	xReact	PersonX explains the situation to PersonY	helpful
275988	xWant	PersonX explains the situation to PersonY	to tell PersonY to ask if he needs any more help
579906	oEffect	PersonX expresses PersonX's ___ freely	they tell him their views
579902	oReact	PersonX expresses PersonX's ___ freely	well informed
579910	oWant	PersonX expresses PersonX's ___ freely	to make their opinion public.
579941	xAttr	PersonX expresses PersonX's ___ freely	revolutionary
579908	xEffect	PersonX expresses PersonX's ___ freely	he learns from his mistakes
579900	xIntent	PersonX expresses PersonX's ___ freely	to be recognized.
579915	xNeed	PersonX expresses PersonX's ___ freely	to talk
579904	xReact	PersonX expresses PersonX's ___ freely	expressive
579933	xWant	PersonX expresses PersonX's ___ freely	to rest a bit
35021	oEffect	PersonX expresses PersonX's ___ in terms	write on their notebooks
35013	oReact	PersonX expresses PersonX's ___ in terms	well informed
35032	oWant	PersonX expresses PersonX's ___ in terms	to answer PersonX accordingly
35053	xAttr	PersonX expresses PersonX's ___ in terms	helpful
35023	xEffect	PersonX expresses PersonX's ___ in terms	uses gestures
35009	xIntent	PersonX expresses PersonX's ___ in terms	to speak something
35044	xNeed	PersonX expresses PersonX's ___ in terms	to explain the situation
35010	xReact	PersonX expresses PersonX's ___ in terms	feel good
35042	xWant	PersonX expresses PersonX's ___ in terms	answer questions
29291	oEffect	PersonX expresses PersonX's ___ to the people	they welcome X
29281	oReact	PersonX expresses PersonX's ___ to the people	happy
29309	oWant	PersonX expresses PersonX's ___ to the people	to interact
29316	xAttr	PersonX expresses PersonX's ___ to the people	courteous
29297	xEffect	PersonX expresses PersonX's ___ to the people	trembles
29285	xIntent	PersonX expresses PersonX's ___ to the people	to appreciate everyone
29305	xNeed	PersonX expresses PersonX's ___ to the people	Get donations in.
29283	xReact	PersonX expresses PersonX's ___ to the people	happy
29301	xWant	PersonX expresses PersonX's ___ to the people	to cry
102870	oEffect	PersonX expresses PersonX's desire	startled
102861	oReact	PersonX expresses PersonX's desire	interested
102886	oWant	PersonX expresses PersonX's desire	they are happy
102895	xAttr	PersonX expresses PersonX's desire	forthcoming
102872	xEffect	PersonX expresses PersonX's desire	points finger
102862	xIntent	PersonX expresses PersonX's desire	to let their desires be known
102881	xNeed	PersonX expresses PersonX's desire	to be in a meeting
102863	xReact	PersonX expresses PersonX's desire	relieved
102893	xWant	PersonX expresses PersonX's desire	to get what they want
80526	oEffect	PersonX expresses PersonX's ideas	Changes approach to PersonX's view.
80512	oReact	PersonX expresses PersonX's ideas	enlightened
80534	oWant	PersonX expresses PersonX's ideas	to soak up the information
80550	xAttr	PersonX expresses PersonX's ideas	confident
80528	xEffect	PersonX expresses PersonX's ideas	Decompressed.
80516	xIntent	PersonX expresses PersonX's ideas	to be understood
80535	xNeed	PersonX expresses PersonX's ideas	to think of what to say
80517	xReact	PersonX expresses PersonX's ideas	influential
80532	xWant	PersonX expresses PersonX's ideas	to show the feelings
113167	oEffect	PersonX expresses PersonX's opinion	hear a new point of view
113158	oReact	PersonX expresses PersonX's opinion	educated
113178	oWant	PersonX expresses PersonX's opinion	to take part in march
113182	xAttr	PersonX expresses PersonX's opinion	passionate
113166	xEffect	PersonX expresses PersonX's opinion	gains knowledge
113153	xIntent	PersonX expresses PersonX's opinion	to explain himself.
113171	xNeed	PersonX expresses PersonX's opinion	an opinion
113157	xReact	PersonX expresses PersonX's opinion	ok
113180	xWant	PersonX expresses PersonX's opinion	Launch a campaign
83161	oEffect	PersonX expresses PersonX's opinions	agrues a different opinion
83149	oReact	PersonX expresses PersonX's opinions	enlightened
83174	oWant	PersonX expresses PersonX's opinions	review
83178	xAttr	PersonX expresses PersonX's opinions	understanding
83166	xEffect	PersonX expresses PersonX's opinions	becomes self righteous
83156	xIntent	PersonX expresses PersonX's opinions	to be understood
83167	xNeed	PersonX expresses PersonX's opinions	to listen
