input_text	prefix	target_text	Unnamed: 0
PersonX always played	xAttr	Carefree	
PersonX always played	xIntent	to always play	401673.0
PersonX always played	xReact	playful	
PersonX always ran	xAttr	fitness freak	
PersonX always ran	xIntent	to be the first one there	692093.0
PersonX always ran	xReact	fast	
PersonX always refused	xAttr	annoyed	
PersonX always refused	xIntent	to be alone	429280.0
PersonX always refused	xReact	justified	
PersonX always slept	xAttr	lazy	
PersonX always slept	xIntent	to be rested	426550.0
PersonX always slept	xReact	energized	
PersonX always stayed	xAttr	helpful	
PersonX always stayed	xIntent	to be there	634105.0
PersonX always stayed	xReact	happy	
PersonX always struggled	xAttr	incompetant	
PersonX always struggled	xIntent	none	413283.0
PersonX always struggled	xReact	nervous	
PersonX always teased	xAttr	naughty	
PersonX always teased	xIntent	to be a bully	435366.0
PersonX always teased	xReact	happy about it	
PersonX always thought	xAttr	confident	
PersonX always thought	xIntent	think outside the box	384759.0
PersonX always thought	xReact	confused	
PersonX always told	xAttr	a tattletale	
PersonX always told	xIntent	none	390539.0
PersonX always told	xReact	smile	
PersonX always told PersonY	xAttr	helpful	
PersonX always told PersonY	xIntent	to be honest	661225.0
PersonX always told PersonY	xReact	useful	
PersonX always took	xAttr	Mobile	
PersonX always took	xIntent	to get them all.	405254.0
PersonX always took	xReact	satisfied.	
PersonX always tried	xAttr	lazy	
PersonX always tried	xIntent	to do their best always	623961.0
PersonX always tried	xReact	successful	
PersonX always try	xAttr	hardworking	
PersonX always try	xIntent	to do their best	414372.0
PersonX always try	xReact	proud	
PersonX always used	xAttr	responsible	
PersonX always used	xIntent	to utilize something	403405.0
PersonX always used	xReact	typical	
PersonX always walked	xAttr	better	
PersonX always walked	xIntent	to lose weight	491356.0
PersonX always walked	xReact	relaxed	
PersonX always wanted a dog	xAttr	needy	
PersonX always wanted a dog	xIntent	love	364710.0
PersonX always wanted a dog	xReact	yearning	
PersonX always wanted a kitten	xAttr	wanting	
PersonX always wanted a kitten	xIntent	a kitten	441904.0
PersonX always wanted a kitten	xReact	sad	
PersonX always wanted a puppy	xAttr	Loving	
PersonX always wanted a puppy	xIntent	to be entertained	364908.0
PersonX always wanted a puppy	xReact	happy	
PersonX always wanted to go to	xAttr	Excited	
PersonX always wanted to go to	xIntent	none	348148.0
PersonX always wanted to go to	xReact	anxious	
PersonX always wants	xAttr	desirous	
PersonX always wants	xIntent	none	632350.0
PersonX always wants	xReact	unsatisfied	
PersonX always watched	xAttr	peeper	
PersonX always watched	xIntent	to know the daily news	637062.0
PersonX always watched	xReact	relaxed	
PersonX always wear	xAttr	fashionable	
PersonX always wear	xIntent	to establish order	697620.0
PersonX always wear	xReact	orderly	
PersonX always wears	xAttr	stylish	
PersonX always wears	xIntent	to wear their favorite things	625552.0
PersonX always wears	xReact	like they don't like change	
PersonX always went	xAttr	dependable	
PersonX always went	xIntent	to be a loyal fan.	623407.0
PersonX always went	xReact	good.	
PersonX always wished	xAttr	wishful	
PersonX always wished	xIntent	to increase their luck	634668.0
PersonX always wished	xReact	hopeful	
PersonX always wondered	xAttr	curious	
PersonX always wondered	xIntent	to know.	459669.0
PersonX always wondered	xReact	curious.	
PersonX announces PersonX's intention	xAttr	open minded	
PersonX announces PersonX's intention	xIntent	to inform others.	588235.0
PersonX announces PersonX's intention	xReact	relaxed	
PersonX announces PersonY's arrival	xAttr	responsible	
PersonX announces PersonY's arrival	xIntent	to say something	119827.0
PersonX announces PersonY's arrival	xReact	like shouting.	
PersonX announces PersonY's intention	xAttr	deceitful	
PersonX announces PersonY's intention	xIntent	persony to be honest	654061.0
PersonX announces PersonY's intention	xReact	satisfied	
PersonX announces the winner	xAttr	judgmental	
PersonX announces the winner	xIntent	to recognize the winner	700557.0
PersonX announces the winner	xReact	grateful	
PersonX announces the winners	xAttr	extraverted	
PersonX announces the winners	xIntent	to recognize the best performers	626527.0
PersonX announces the winners	xReact	content	
PersonX announces to everyone	xAttr	excited	
PersonX announces to everyone	xIntent	to share news	440714.0
PersonX announces to everyone	xReact	heard	
PersonX anoints PersonY with oil	xAttr	holy	
PersonX anoints PersonY with oil	xIntent	to bring them into the ceremony.	263665.0
PersonX anoints PersonY with oil	xReact	like a leader.	
PersonX answers PersonY questions	xAttr	helpful	
PersonX answers PersonY questions	xIntent	inform	88943.0
PersonX answers PersonY questions	xReact	calm	
PersonX answers PersonY's phone	xAttr	helpful	
PersonX answers PersonY's phone	xIntent	to know who is calling	177491.0
PersonX answers PersonY's phone	xReact	guilty	
PersonX answers PersonY's questions	xAttr	resourceful	
PersonX answers PersonY's questions	xIntent	to respond	189615.0
PersonX answers PersonY's questions	xReact	responsible	
PersonX answers all the questions	xAttr	correct	
PersonX answers all the questions	xIntent	do their best on the test	508903.0
PersonX answers all the questions	xReact	proud	
PersonX answers every question	xAttr	smart	
PersonX answers every question	xIntent	to provide knowledge	254199.0
PersonX answers every question	xReact	happy	
PersonX answers questions	xAttr	responsive	
PersonX answers questions	xIntent	to be smart	503408.0
PersonX answers questions	xReact	inspired	
PersonX answers the call	xAttr	responsible	
PersonX answers the call	xIntent	to talk to their friend	529983.0
PersonX answers the call	xReact	happy	
PersonX answers the phone	xAttr	friendly	
PersonX answers the phone	xIntent	none	392220.0
PersonX answers the phone	xReact	like he is communicating	
PersonX answers the questions	xAttr	smart	
PersonX answers the questions	xIntent	show she is smart	530660.0
PersonX answers the questions	xReact	relieved.	
PersonX anxiously awaited	xAttr	nervous	
PersonX anxiously awaited	xIntent	to get result of his interview	693158.0
PersonX anxiously awaited	xReact	anticipation	
PersonX apologizes profusely	xAttr	remorseful	
PersonX apologizes profusely	xIntent	to be forgiven	387367.0
PersonX apologizes profusely	xReact	remorseful	
PersonX apologizes to PersonX's boss	xAttr	upset	
PersonX apologizes to PersonX's boss	xIntent	make ammends	294631.0
PersonX apologizes to PersonX's boss	xReact	satisfied	
PersonX appears among PersonY	xAttr	engaged	
PersonX appears among PersonY	xIntent	to show up their	275297.0
PersonX appears among PersonY	xReact	like they made it their	
PersonX appears on PersonY's face	xAttr	friendly	
PersonX appears on PersonY's face	xIntent	none	171431.0
PersonX appears on PersonY's face	xReact	embarassed	
PersonX appears out of nowhere	xAttr	sneaky	
PersonX appears out of nowhere	xIntent	to be sneaky	509835.0
PersonX appears out of nowhere	xReact	magical	
PersonX applies for a credit card	xAttr	desperate	
PersonX applies for a credit card	xIntent	to spend lavishly	683210.0
PersonX applies for a credit card	xReact	happy	
PersonX applies for a job	xAttr	hopeful	
PersonX applies for a job	xIntent	a new career	393819.0
PersonX applies for a job	xReact	hopeful	
PersonX applies for a new job	xAttr	mature	
PersonX applies for a new job	xIntent	to make money to pay bills	337110.0
PersonX applies for a new job	xReact	happy to have gotten the job	
PersonX applies for college	xAttr	happy	
PersonX applies for college	xIntent	to attend college	434149.0
PersonX applies for college	xReact	smart	
PersonX applies for food stamps	xAttr	Needy	
PersonX applies for food stamps	xIntent	to buy food	349822.0
PersonX applies for food stamps	xReact	embarassed	
PersonX applies for many jobs	xAttr	consistent	
PersonX applies for many jobs	xIntent	to be successful	331921.0
PersonX applies for many jobs	xReact	hopeful	
PersonX applies for the job	xAttr	responsible	
PersonX applies for the job	xIntent	to make more money	513085.0
PersonX applies for the job	xReact	hopeful	
PersonX applies lotion	xAttr	healthy	
PersonX applies lotion	xIntent	to heal her try skin	420340.0
PersonX applies lotion	xReact	soft	
PersonX applies oneself	xAttr	hard working	
PersonX applies oneself	xIntent	to be the best he can be.	211588.0
PersonX applies oneself	xReact	more informed.	
PersonX applies the dye	xAttr	crafty	
PersonX applies the dye	xIntent	to look good	530234.0
PersonX applies the dye	xReact	good	
PersonX applies to college	xAttr	nervous	
PersonX applies to college	xIntent	to further their education	508652.0
PersonX applies to college	xReact	nervous	
PersonX applies to colleges	xAttr	studious	
PersonX applies to colleges	xIntent	to go to college	526886.0
PersonX applies to colleges	xReact	accomplished	
PersonX applies to many jobs	xAttr	broke	
PersonX applies to many jobs	xIntent	to be employed	336021.0
PersonX applies to many jobs	xReact	nervous	
PersonX appreciates PersonY's effort	xAttr	gracious	
PersonX appreciates PersonY's effort	xIntent	person y to know they are appreciated	319531.0
PersonX appreciates PersonY's effort	xReact	good thankful	
PersonX appreciates the effort	xAttr	supportive	
PersonX appreciates the effort	xIntent	none	523575.0
PersonX appreciates the effort	xReact	content that they at least tried	
PersonX appreciates the gesture	xAttr	thankful	
PersonX appreciates the gesture	xIntent	to be thankful	636286.0
PersonX appreciates the gesture	xReact	happy	
PersonX approaches PersonX's crush	xAttr	bold	
PersonX approaches PersonX's crush	xIntent	to make a good impression on their crush	312022.0
PersonX approaches PersonX's crush	xReact	shy	
PersonX approaches PersonY's crush	xAttr	curious	
PersonX approaches PersonY's crush	xIntent	to tell her about persony	677055.0
PersonX approaches PersonY's crush	xReact	talkative	
PersonX argues PersonX's case	xAttr	informed	
PersonX argues PersonX's case	xIntent	to get approval	110244.0
PersonX argues PersonX's case	xReact	like they helped.	
PersonX argues PersonY's case	xAttr	passionate	
PersonX argues PersonY's case	xIntent	to defend y	123054.0
PersonX argues PersonY's case	xReact	responsible	
PersonX arms to the teeth	xAttr	hostile	
PersonX arms to the teeth	xIntent	to be prepaired	601661.0
PersonX arms to the teeth	xReact	justified	
PersonX army volunteers	xAttr	generous	
PersonX army volunteers	xIntent	to give to the community	234794.0
PersonX army volunteers	xReact	exhausted but accomplished	
PersonX arouses PersonY interest	xAttr	captivated	
PersonX arouses PersonY interest	xIntent	to get to know y	263873.0
PersonX arouses PersonY interest	xReact	hopeful	
PersonX arouses PersonY's interest	xAttr	special	
PersonX arouses PersonY's interest	xIntent	to be intriguing	107513.0
PersonX arouses PersonY's interest	xReact	apparently equally aroused & ready.	
PersonX arranges PersonY in order	xAttr	helpful	
PersonX arranges PersonY in order	xIntent	to create a line	278373.0
PersonX arranges PersonY in order	xReact	powerful	
PersonX arranges PersonY interview	xAttr	benevolent	
PersonX arranges PersonY interview	xIntent	to analyze	270093.0
PersonX arranges PersonY interview	xReact	proud	
PersonX arrives back	xAttr	responsible	
PersonX arrives back	xIntent	to come	524064.0
PersonX arrives back	xReact	at home	
PersonX arrives back home	xAttr	thankful	
PersonX arrives back home	xIntent	to rest	189990.0
PersonX arrives back home	xReact	well rested	
PersonX arrives early	xAttr	punctual	
PersonX arrives early	xIntent	not to be late,	686601.0
PersonX arrives early	xReact	happy	
PersonX arrives in class	xAttr	studious	
PersonX arrives in class	xIntent	to pass the class	445402.0
PersonX arrives in class	xReact	ready to learn	
PersonX arrives in time	xAttr	punctual.	
PersonX arrives in time	xIntent	to be punctual	453987.0
PersonX arrives in time	xReact	positive	
PersonX arrives late	xAttr	lazy	
PersonX arrives late	xIntent	none	457449.0
PersonX arrives late	xReact	sorry	
PersonX arrives on time	xAttr	timely	
PersonX arrives on time	xIntent	to work	459515.0
PersonX arrives on time	xReact	good.	
PersonX arrives quickly	xAttr	late	
PersonX arrives quickly	xIntent	to get somewhere fast	531491.0
PersonX arrives quickly	xReact	accomplished	
PersonX arrives safely	xAttr	responsible	
PersonX arrives safely	xIntent	none	475704.0
PersonX arrives safely	xReact	satisfied	
PersonX arrives the next day	xAttr	late	
PersonX arrives the next day	xIntent	to go on vacation	361657.0
PersonX arrives the next day	xReact	happy.	
PersonX arrives to class	xAttr	punctual	
PersonX arrives to class	xIntent	to learn math	702298.0
PersonX arrives to class	xReact	determined.	
PersonX arrives to pick PersonY up	xAttr	friendly	
PersonX arrives to pick PersonY up	xIntent	to go some where with persony	362317.0
PersonX arrives to pick PersonY up	xReact	like he had a great time	
PersonX arrives to school	xAttr	prepared	
PersonX arrives to school	xIntent	a good job.	430336.0
PersonX arrives to school	xReact	educated	
PersonX arrives today	xAttr	Adventurous	
PersonX arrives today	xIntent	to attend the meeting	444717.0
PersonX arrives today	xReact	glad they survived the journey	
PersonX asks PersonX's brother	xAttr	curious	
PersonX asks PersonX's brother	xIntent	to find something out	294230.0
PersonX asks PersonX's brother	xReact	upset	
PersonX asks PersonX's crush	xAttr	curious	
PersonX asks PersonX's crush	xIntent	to be noticed	280952.0
PersonX asks PersonX's crush	xReact	excited	
PersonX asks PersonX's daughter	xAttr	curious	
PersonX asks PersonX's daughter	xIntent	to know the answer to a question	297359.0
PersonX asks PersonX's daughter	xReact	informed	
PersonX asks PersonX's family	xAttr	honest	
PersonX asks PersonX's family	xIntent	to get family blessing	675723.0
PersonX asks PersonX's family	xReact	satisfied	
PersonX asks PersonX's friend PersonY	xAttr	curious	
PersonX asks PersonX's friend PersonY	xIntent	the answer to a question	289158.0
PersonX asks PersonX's friend PersonY	xReact	satisfied	
PersonX asks PersonX's friend for advice	xAttr	needy	
PersonX asks PersonX's friend for advice	xIntent	to figure out something	279729.0
PersonX asks PersonX's friend for advice	xReact	relieved	
PersonX asks PersonX's friend for help	xAttr	cared for	
PersonX asks PersonX's friend for help	xIntent	advice	316936.0
PersonX asks PersonX's friend for help	xReact	relieved	
PersonX asks PersonX's friends for advice	xAttr	uncertain	
PersonX asks PersonX's friends for advice	xIntent	help with a dilemma	282182.0
PersonX asks PersonX's friends for advice	xReact	concerned	
PersonX asks PersonX's friends for help	xAttr	humble	
PersonX asks PersonX's friends for help	xIntent	help with doing something	320537.0
PersonX asks PersonX's friends for help	xReact	like he has people to turn to	
PersonX asks PersonX's girlfriend	xAttr	nervous	
PersonX asks PersonX's girlfriend	xIntent	to find out something	281772.0
PersonX asks PersonX's girlfriend	xReact	satisfied	
PersonX asks PersonX's husband	xAttr	helpless	
PersonX asks PersonX's husband	xIntent	to argue	286223.0
PersonX asks PersonX's husband	xReact	communicative	
PersonX asks PersonX's kids	xAttr	inquisitive	
PersonX asks PersonX's kids	xIntent	get their opinion	284372.0
PersonX asks PersonX's kids	xReact	good	
PersonX asks PersonX's manager	xAttr	inquisitive	
PersonX asks PersonX's manager	xIntent	get a promotion	316531.0
PersonX asks PersonX's manager	xReact	fine	
PersonX asks PersonX's mom for help	xAttr	dependent	
PersonX asks PersonX's mom for help	xIntent	to receive an advice	675525.0
PersonX asks PersonX's mom for help	xReact	grateful	
PersonX asks PersonX's neighbor	xAttr	curious	
PersonX asks PersonX's neighbor	xIntent	introduce	284487.0
PersonX asks PersonX's neighbor	xReact	relieved	
PersonX asks PersonX's neighbors	xAttr	dependent	
PersonX asks PersonX's neighbors	xIntent	to know something	294112.0
PersonX asks PersonX's neighbors	xReact	curious	
PersonX asks PersonX's parents for one	xAttr	hopeful	
PersonX asks PersonX's parents for one	xIntent	help	315971.0
PersonX asks PersonX's parents for one	xReact	satisfied	
PersonX asks PersonX's roommate	xAttr	social	
PersonX asks PersonX's roommate	xIntent	to ask something to the roommate and get friendship	307014.0
PersonX asks PersonX's roommate	xReact	happy and good	
PersonX asks PersonX's son	xAttr	Inquisitive	
PersonX asks PersonX's son	xIntent	him to go get the groceries	577248.0
PersonX asks PersonX's son	xReact	curious	
PersonX asks PersonX's wife	xAttr	thoughtful	
PersonX asks PersonX's wife	xIntent	to celeberate	645307.0
PersonX asks PersonX's wife	xReact	anxious to get he help	
PersonX asks PersonY a question	xAttr	curious	
PersonX asks PersonY a question	xIntent	learn something new.	164062.0
PersonX asks PersonY a question	xReact	inquisitive, because they want an answer.	
PersonX asks PersonY a questions	xAttr	nosy	
PersonX asks PersonY a questions	xIntent	to know the answer	107022.0
PersonX asks PersonY a questions	xReact	more knowledgeable	
PersonX asks PersonY advice	xAttr	curious	
PersonX asks PersonY advice	xIntent	to know how to do something	242950.0
PersonX asks PersonY advice	xReact	better and relieve	
PersonX asks PersonY anything	xAttr	inquisitive	
PersonX asks PersonY anything	xIntent	to know the truth.	241788.0
PersonX asks PersonY anything	xReact	satisfied	
PersonX asks PersonY for PersonZ's number	xAttr	interested	
PersonX asks PersonY for PersonZ's number	xIntent	to ask personz on a date	307383.0
PersonX asks PersonY for PersonZ's number	xReact	nervous	
PersonX asks PersonY for a date	xAttr	shy	
PersonX asks PersonY for a date	xIntent	to have a relationship	328055.0
PersonX asks PersonY for a date	xReact	nervous	
PersonX asks PersonY for a pencil	xAttr	friendly	
PersonX asks PersonY for a pencil	xIntent	to take a test	360385.0
PersonX asks PersonY for a pencil	xReact	accomplished	
PersonX asks PersonY for help	xAttr	dependent	
PersonX asks PersonY for help	xIntent	to do the best he can	194753.0
PersonX asks PersonY for help	xReact	grateful for the help	
PersonX asks PersonY had happened	xAttr	curious	
PersonX asks PersonY had happened	xIntent	to understand	606665.0
PersonX asks PersonY had happened	xReact	informed	
PersonX asks PersonY if had seen	xAttr	Active	
PersonX asks PersonY if had seen	xIntent	to know something	672638.0
PersonX asks PersonY if had seen	xReact	informed	
PersonX asks PersonY if wanted	xAttr	thoughtful	
PersonX asks PersonY if wanted	xIntent	something from person	96075.0
PersonX asks PersonY if wanted	xReact	happy	
PersonX asks PersonY if would be	xAttr	inquisitive	
PersonX asks PersonY if would be	xIntent	to establish a relationship	265668.0
PersonX asks PersonY if would be	xReact	relieved	
PersonX asks PersonY if would like	xAttr	courteous	
PersonX asks PersonY if would like	xIntent	to be asks	105573.0
PersonX asks PersonY if would like	xReact	happy	
PersonX asks PersonY liked	xAttr	questioning	
PersonX asks PersonY liked	xIntent	to know if they liked it	274964.0
PersonX asks PersonY liked	xReact	like they care about there likes and dislikes	
PersonX asks PersonY meant	xAttr	curious	
PersonX asks PersonY meant	xIntent	the details	104911.0
PersonX asks PersonY meant	xReact	to get news	
PersonX asks PersonY mom	xAttr	submissive	
PersonX asks PersonY mom	xIntent	to ask a question	132215.0
PersonX asks PersonY mom	xReact	good that they have an answer	
PersonX asks PersonY on a date	xAttr	Bold	
PersonX asks PersonY on a date	xIntent	to go out with the person	132283.0
PersonX asks PersonY on a date	xReact	elated	
PersonX asks PersonY opinion	xAttr	Interested	
PersonX asks PersonY opinion	xIntent	to know their viewpoint	584962.0
PersonX asks PersonY opinion	xReact	more knowing	
PersonX asks PersonY out on a date	xAttr	nervous	
PersonX asks PersonY out on a date	xIntent	to get to know the person better	132085.0
PersonX asks PersonY out on a date	xReact	happy	
PersonX asks PersonY question	xAttr	curious	
PersonX asks PersonY question	xIntent	to know something	589499.0
PersonX asks PersonY question	xReact	curious	
PersonX asks PersonY questions	xAttr	curious	
PersonX asks PersonY questions	xIntent	to know what happened	241528.0
PersonX asks PersonY questions	xReact	informed	
PersonX asks PersonY some questions	xAttr	curious	
PersonX asks PersonY some questions	xIntent	information from person	114337.0
PersonX asks PersonY some questions	xReact	neutral	
PersonX asks PersonY something	xAttr	inquisitve	
PersonX asks PersonY something	xIntent	to gain information.	154232.0
PersonX asks PersonY something	xReact	helped.	
PersonX asks PersonY the question	xAttr	curious	
PersonX asks PersonY the question	xIntent	to get an answer	75198.0
PersonX asks PersonY the question	xReact	better	
PersonX asks PersonY the reason	xAttr	curious	
PersonX asks PersonY the reason	xIntent	to know things	271140.0
PersonX asks PersonY the reason	xReact	understanding	
PersonX asks PersonY thought	xAttr	curious	
PersonX asks PersonY thought	xIntent	to feel close to person	83369.0
PersonX asks PersonY thought	xReact	good	
PersonX asks PersonY to accept	xAttr	gracious	
PersonX asks PersonY to accept	xIntent	to share	263237.0
PersonX asks PersonY to accept	xReact	nervous	
PersonX asks PersonY to accompany	xAttr	friendly	
PersonX asks PersonY to accompany	xIntent	to provide companionship	269246.0
PersonX asks PersonY to accompany	xReact	good about themselves	
PersonX asks PersonY to be PersonX's wife	xAttr	engaged	
PersonX asks PersonY to be PersonX's wife	xIntent	to share their life with them	319382.0
PersonX asks PersonY to be PersonX's wife	xReact	excited	
PersonX asks PersonY to call	xAttr	shy	
PersonX asks PersonY to call	xIntent	to success	92799.0
PersonX asks PersonY to call	xReact	happy	
PersonX asks PersonY to come	xAttr	inviting	
PersonX asks PersonY to come	xIntent	to talk to the person	129111.0
PersonX asks PersonY to come	xReact	curious	
PersonX asks PersonY to dance	xAttr	interested	
PersonX asks PersonY to dance	xIntent	to dance	198680.0
PersonX asks PersonY to dance	xReact	happy	
PersonX asks PersonY to describe	xAttr	curious	
PersonX asks PersonY to describe	xIntent	to better visual the situation	256881.0
PersonX asks PersonY to describe	xReact	like they understand	
PersonX asks PersonY to dine	xAttr	needy	
PersonX asks PersonY to dine	xIntent	to go enjoy person y's company	670825.0
PersonX asks PersonY to dine	xReact	good for having someone to eat with	
PersonX asks PersonY to dinner	xAttr	hopeful	
PersonX asks PersonY to dinner	xIntent	to go eat	256842.0
PersonX asks PersonY to dinner	xReact	generous	
PersonX asks PersonY to explain	xAttr	confused	
PersonX asks PersonY to explain	xIntent	to find out reason	84399.0
PersonX asks PersonY to explain	xReact	angry if anything went wrong	
PersonX asks PersonY to find	xAttr	dominant	
PersonX asks PersonY to find	xIntent	teamwork	254383.0
PersonX asks PersonY to find	xReact	inadequate	
PersonX asks PersonY to forgive	xAttr	repentant	
PersonX asks PersonY to forgive	xIntent	to seek forgiveness	252179.0
PersonX asks PersonY to forgive	xReact	relieved	
PersonX asks PersonY to get	xAttr	persuasive	
PersonX asks PersonY to get	xIntent	something	122793.0
PersonX asks PersonY to get	xReact	relaxed	
PersonX asks PersonY to give	xAttr	inquisitive	
PersonX asks PersonY to give	xIntent	to receive something	105247.0
PersonX asks PersonY to give	xReact	kind	
PersonX asks PersonY to help	xAttr	assertive	
PersonX asks PersonY to help	xIntent	assistance on a task	120559.0
PersonX asks PersonY to help	xReact	relieved since they felt anxious beforehand	
PersonX asks PersonY to join	xAttr	friendly	
PersonX asks PersonY to join	xIntent	socialable	90582.0
PersonX asks PersonY to join	xReact	good	
PersonX asks PersonY to join PersonZ	xAttr	friendly	
PersonX asks PersonY to join PersonZ	xIntent	wants more cooperation	364227.0
PersonX asks PersonY to join PersonZ	xReact	accommodating	
PersonX asks PersonY to leave	xAttr	confrontational	
PersonX asks PersonY to leave	xIntent	to be in a quiet area	167876.0
PersonX asks PersonY to leave	xReact	dominant	
PersonX asks PersonY to let	xAttr	curious	
PersonX asks PersonY to let	xIntent	to be accepting	651211.0
PersonX asks PersonY to let	xReact	anticipating	
PersonX asks PersonY to look	xAttr	inquisitive	
PersonX asks PersonY to look	xIntent	to get a second opinion	77182.0
PersonX asks PersonY to look	xReact	informed	
PersonX asks PersonY to marry	xAttr	bold	
PersonX asks PersonY to marry	xIntent	to be with them forever	73494.0
PersonX asks PersonY to marry	xReact	in love	
PersonX asks PersonY to marry PersonY	xAttr	hopeful	
PersonX asks PersonY to marry PersonY	xIntent	the people to be happy	143397.0
PersonX asks PersonY to marry PersonY	xReact	good	
PersonX asks PersonY to meet	xAttr	brave	
PersonX asks PersonY to meet	xIntent	to tell person something	587134.0
PersonX asks PersonY to meet	xReact	happy to have seen person	
PersonX asks PersonY to prom	xAttr	determined	
PersonX asks PersonY to prom	xIntent	to be with persony	341497.0
PersonX asks PersonY to prom	xReact	nervous	
PersonX asks PersonY to repeat	xAttr	scatter-brained	
PersonX asks PersonY to repeat	xIntent	to understand person better	585731.0
PersonX asks PersonY to repeat	xReact	curious	
PersonX asks PersonY to return	xAttr	lonely	
PersonX asks PersonY to return	xIntent	to have persony back in his life	248175.0
PersonX asks PersonY to return	xReact	good	
PersonX asks PersonY to see	xAttr	Unsure	
PersonX asks PersonY to see	xIntent	them to understand	257275.0
PersonX asks PersonY to see	xReact	unacknowledged	
PersonX asks PersonY to send	xAttr	social	
PersonX asks PersonY to send	xIntent	something he ordered from person.	108950.0
PersonX asks PersonY to send	xReact	neutral	
PersonX asks PersonY to sign	xAttr	persuasive	
PersonX asks PersonY to sign	xIntent	to get a signature from y	255315.0
PersonX asks PersonY to sign	xReact	accomplished	
PersonX asks PersonY to stop	xAttr	Open	
PersonX asks PersonY to stop	xIntent	the person to stop what it is that they are doing.	655370.0
PersonX asks PersonY to stop	xReact	annoyed they had to say it	
PersonX asks PersonY to take	xAttr	superior	
PersonX asks PersonY to take	xIntent	needy	77905.0
PersonX asks PersonY to take	xReact	happy	
PersonX asks PersonY to tell	xAttr	nosy	
PersonX asks PersonY to tell	xIntent	to be truthful	107409.0
PersonX asks PersonY to tell	xReact	relieved	
PersonX asks PersonY to the dance	xAttr	brave	
PersonX asks PersonY to the dance	xIntent	to have a date	134900.0
PersonX asks PersonY to the dance	xReact	in love	
PersonX asks PersonY to the prom	xAttr	daring	
PersonX asks PersonY to the prom	xIntent	spend time with person y	332307.0
PersonX asks PersonY to the prom	xReact	hopeful	
PersonX asks PersonY to turn it down	xAttr	selfish	
PersonX asks PersonY to turn it down	xIntent	to avoid it	347698.0
PersonX asks PersonY to turn it down	xReact	relieved	
PersonX asks PersonY to wait	xAttr	worried	
PersonX asks PersonY to wait	xIntent	to do something first	116447.0
PersonX asks PersonY to wait	xReact	like the boss	
PersonX asks PersonY to write	xAttr	creative	
PersonX asks PersonY to write	xIntent	help	94706.0
PersonX asks PersonY to write	xReact	greatful	
PersonX asks PersonY was going	xAttr	curious	
PersonX asks PersonY was going	xIntent	information about person y	273899.0
PersonX asks PersonY was going	xReact	informed	
PersonX asks PersonY what happened	xAttr	gossipy	
PersonX asks PersonY what happened	xIntent	to clear the doubts	194890.0
PersonX asks PersonY what happened	xReact	eager	
PersonX asks PersonY what the problem was	xAttr	concerned	
PersonX asks PersonY what the problem was	xIntent	to help out	418313.0
PersonX asks PersonY what the problem was	xReact	interested	
PersonX asks PersonY what was wrong	xAttr	caring	
PersonX asks PersonY what was wrong	xIntent	to show caring.	193721.0
PersonX asks PersonY what was wrong	xReact	helpful	
PersonX asks PersonY where was going	xAttr	curious	
PersonX asks PersonY where was going	xIntent	to know	271913.0
PersonX asks PersonY where was going	xReact	informed	
PersonX asks PersonY's advice	xAttr	curious	
PersonX asks PersonY's advice	xIntent	to know something	75037.0
PersonX asks PersonY's advice	xReact	relieved	
PersonX asks PersonY's boss	xAttr	inquisitive	
PersonX asks PersonY's boss	xIntent	to clear his doubt	143966.0
PersonX asks PersonY's boss	xReact	relaxed	
PersonX asks PersonY's brother	xAttr	Respectful	
PersonX asks PersonY's brother	xIntent	to be helpful	609454.0
PersonX asks PersonY's brother	xReact	happy to get the information	
PersonX asks PersonY's crush	xAttr	inquisitive	
PersonX asks PersonY's crush	xIntent	to help persony ask her out	578235.0
PersonX asks PersonY's crush	xReact	helping	
PersonX asks PersonY's daughter	xAttr	friendly	
PersonX asks PersonY's daughter	xIntent	to find something out	675161.0
PersonX asks PersonY's daughter	xReact	content	
PersonX asks PersonY's family	xAttr	loyal	
PersonX asks PersonY's family	xIntent	to gain approval	296366.0
PersonX asks PersonY's family	xReact	validated	
PersonX asks PersonY's father	xAttr	curious	
PersonX asks PersonY's father	xIntent	an answer	655471.0
PersonX asks PersonY's father	xReact	appreciative	
PersonX asks PersonY's forgiveness	xAttr	humble	
PersonX asks PersonY's forgiveness	xIntent	to be accepted by persony	90287.0
PersonX asks PersonY's forgiveness	xReact	relieved	
PersonX asks PersonY's friend	xAttr	inquisitive	
PersonX asks PersonY's friend	xIntent	to obtain information.	656257.0
PersonX asks PersonY's friend	xReact	more knowledgable.	
PersonX asks PersonY's friend for advice	xAttr	trusting	
PersonX asks PersonY's friend for advice	xIntent	advice	281428.0
PersonX asks PersonY's friend for advice	xReact	better	
PersonX asks PersonY's friend for help	xAttr	Grateful	
PersonX asks PersonY's friend for help	xIntent	to learn	611727.0
PersonX asks PersonY's friend for help	xReact	satisfied	
PersonX asks PersonY's friends	xAttr	Low self-esteem	
PersonX asks PersonY's friends	xIntent	an answer	141365.0
PersonX asks PersonY's friends	xReact	more confident	
PersonX asks PersonY's friends for advice	xAttr	troubled	
PersonX asks PersonY's friends for advice	xIntent	to get advice	576467.0
PersonX asks PersonY's friends for advice	xReact	grateful	
PersonX asks PersonY's friends for help	xAttr	understanding	
PersonX asks PersonY's friends for help	xIntent	help	319289.0
