input_text	prefix	target_text
PersonX crosses the ___ to get	oReact	none
PersonX crosses the ___ to get	oReact	none
PersonX crosses the road	oReact	none
PersonX crosses the road	oReact	none
PersonX curls PersonX's hair	oReact	none
PersonX curls PersonY's hair	oReact	cared for
PersonX curls PersonY's hair	oReact	cared for
PersonX cuts PersonX's leg	oReact	none
PersonX cuts PersonX's leg	oReact	none
PersonX cuts PersonY's leg	oReact	upset
PersonX cuts PersonY's leg	oReact	hurt
PersonX cuts PersonY's leg	oReact	hurt
PersonX cuts PersonY's leg	oReact	injured
PersonX cuts a swath	oReact	distracted
PersonX cuts a swath	oReact	awful
PersonX cuts bait	oReact	none
PersonX cuts open ___	oReact	none
PersonX cuts open ___	oReact	none
PersonX cuts open ___	oReact	none
PersonX cuts swathes	oReact	none
PersonX cuts swathes	oReact	grateful
PersonX cuts the crap	oReact	none
PersonX cuts the crap	oReact	none
PersonX cuts the umbilical cord	oReact	alive
PersonX cuts the umbilical cord	oReact	grateful
PersonX dances all night	oReact	none
PersonX dances all night	oReact	none
PersonX dances all night	oReact	none
PersonX dances the night away	oReact	none
PersonX dances the night away	oReact	none
PersonX dates a girl	oReact	happy
PersonX dates a girl	oReact	happy
PersonX dates for years	oReact	loved
PersonX dates for years	oReact	loving
PersonX dates for years	oReact	caring
PersonX dates for years	oReact	none
PersonX dawns upon PersonY	oReact	happy
PersonX decides to enter	oReact	none
PersonX decides to have a picnic	oReact	none
PersonX decides to have a picnic	oReact	happy for this great event
PersonX decides to have a picnic	oReact	none
PersonX decides to investigate	oReact	none
PersonX decides to investigate	oReact	mystified
PersonX decides to order a pizza	oReact	none
PersonX decides to order a pizza	oReact	none
PersonX decides to order a pizza	oReact	none
PersonX decides to order pizza	oReact	none
PersonX decides to order pizza	oReact	none
PersonX decides to order pizza	oReact	none
PersonX decides to order pizza instead	oReact	none
PersonX decides to order pizza instead	oReact	none
PersonX decides to order pizza instead	oReact	none
PersonX decides to purchase it	oReact	none
PersonX decides to purchase it	oReact	none
PersonX decides to read a book	oReact	none
PersonX decides to read a book	oReact	none
PersonX decides to read a book	oReact	none
PersonX declares ___ on france	oReact	none
PersonX declares ___ on france	oReact	scared
PersonX declines the offer	oReact	none
PersonX declines the offer	oReact	also not happy
PersonX defines ___ as real	oReact	none
PersonX defines ___ as real	oReact	none
PersonX defines ___ as real	oReact	none
PersonX delivers PersonY address	oReact	none
PersonX delivers PersonY address	oReact	none
PersonX demands PersonY's attention	oReact	annoyed at personx
PersonX demands PersonY's attention	oReact	scared
PersonX demands PersonY's attention	oReact	annoyed
PersonX denies PersonY's existence	oReact	powerless.
PersonX denies PersonY's existence	oReact	sad
PersonX denies PersonY's existence	oReact	none
PersonX derives PersonX's name	oReact	none
PersonX derives PersonX's name	oReact	none
PersonX derives PersonY's name	oReact	happy to oblige the request.
PersonX derives PersonY's name	oReact	irritated
PersonX derives PersonY's name	oReact	anxious
PersonX derives PersonY's name	oReact	surprised
PersonX describes PersonX's experience	oReact	none
PersonX describes PersonX's experience	oReact	none
PersonX describes PersonY's experience	oReact	relieved someone helped
PersonX describes PersonY's experience	oReact	good after witnessing their experience being told by person x
PersonX describes PersonY's experience	oReact	included.
PersonX describes every ___	oReact	satisfied
PersonX describes every ___	oReact	none
PersonX describes every ___	oReact	informed
PersonX desperately needed	oReact	none
PersonX desperately needed ___	oReact	none
PersonX desperately needed ___	oReact	helpful
PersonX desperately needed ___	oReact	none
PersonX determines one 's ___	oReact	none
PersonX develops along lines	oReact	none
PersonX develops cancer	oReact	none
PersonX develops cancer	oReact	sad.
PersonX develops cancer	oReact	none
PersonX develops web presence	oReact	none
PersonX develops web presence	oReact	none
PersonX develops web presence	oReact	informed
PersonX devotes PersonX's ___ to the service	oReact	none
PersonX devotes PersonX's ___ to the service	oReact	none
PersonX devotes PersonX's ___ to the service	oReact	also happy
PersonX diagnoses with the flu	oReact	none
PersonX diagnoses with the flu	oReact	none
PersonX diagnoses with the flu	oReact	sad
PersonX dies on the vine	oReact	none
PersonX dies peacefully	oReact	sad
PersonX dies peacefully	oReact	glad
PersonX dies peacefully	oReact	none
PersonX directs PersonY's attention	oReact	enlightened
PersonX directs PersonY's steps	oReact	guided
PersonX directs PersonY's steps	oReact	enriched
PersonX directs PersonY's steps	oReact	grateful
PersonX discerns the lord 's ___	oReact	none
PersonX discovers in PersonY's bed	oReact	none
PersonX discusses briefly the ___	oReact	most likely good and understanding
PersonX discusses briefly the ___	oReact	none
PersonX discusses briefly the ___	oReact	acknowledge & recognize person x's responsible  mutual intellectual contribution.
PersonX displays ___ proudly	oReact	impressed
PersonX displays ___ proudly	oReact	none
PersonX displays ___ proudly	oReact	none
PersonX disposes of PersonX's property	oReact	none
PersonX disposes of PersonX's property	oReact	none
PersonX distributes among PersonY	oReact	like they received it
PersonX distributes in forms without figure	oReact	cleared
PersonX distributes in forms without figure	oReact	positive
PersonX distributes in forms without permission	oReact	none
PersonX distributes in forms without permission	oReact	surprised
PersonX divides PersonY into groups	oReact	like a team
PersonX divides PersonY into groups	oReact	none
PersonX divides ___ into groups	oReact	none
PersonX divides ___ into groups	oReact	none
PersonX divides the ___ into groups	oReact	departed
PersonX divides the ___ into groups	oReact	none
PersonX divides the ___ into sections	oReact	seperated
PersonX divides the ___ into sections	oReact	splintered
PersonX divideth PersonX's ___ from the goats	oReact	none
PersonX divideth PersonX's ___ from the goats	oReact	grateful
PersonX divideth PersonY's ___ from the goats	oReact	happy for the help.
PersonX divorces PersonX's husband	oReact	happy too
PersonX divorces PersonX's husband	oReact	happy too
PersonX divorces PersonX's husband	oReact	sad
PersonX divorces PersonX's husband	oReact	sad
PersonX divorces PersonX's husband	oReact	bitter
PersonX divorces PersonX's husband	oReact	depressed
PersonX divorces PersonX's husband	oReact	sad
PersonX does a wonderful job	oReact	none
PersonX does a wonderful job	oReact	thankful
PersonX does a wonderful job	oReact	none
PersonX does an amazing job	oReact	none
PersonX does an amazing job	oReact	none
PersonX does an amazing job	oReact	none
PersonX does better in school	oReact	none
PersonX does better in school	oReact	proud
PersonX does better in school	oReact	happily surprised
PersonX does better in school	oReact	proud
PersonX does n't get along	oReact	frustrated
PersonX does n't get along	oReact	antagonistic
PersonX does n't have a lot of money	oReact	none
PersonX does n't have a lot of money	oReact	none
PersonX does n't have many friends	oReact	none
PersonX does n't have many friends	oReact	none
PersonX does n't know what to expect	oReact	none
PersonX does n't know what to expect	oReact	none
PersonX does n't make the cut	oReact	none
PersonX does n't make the cut	oReact	none
PersonX does n't want to fight	oReact	relieved
PersonX does n't want to fight	oReact	happy
PersonX does n't want to fight	oReact	none
PersonX does n't want to fight	oReact	leary
PersonX does n't want to fight	oReact	restrained
PersonX does n't want to fight	oReact	cautious
PersonX does n't want to waste it	oReact	none
PersonX does n't want to waste it	oReact	none
PersonX does not have a lot of money	oReact	none
PersonX does not have a lot of money	oReact	none
PersonX does not have a lot of money	oReact	none
PersonX does odd jobs	oReact	none
PersonX does odd jobs	oReact	none
PersonX does odd jobs	oReact	none
PersonX does some yard work	oReact	none
PersonX does some yard work	oReact	none
PersonX does some yard work	oReact	none
PersonX does the best PersonY could	oReact	none
PersonX does very well in school	oReact	none
PersonX does very well in school	oReact	proud of personx if they are a relative
PersonX does very well in school	oReact	envy or jealous
PersonX does very well in school	oReact	proud
PersonX does very well in school	oReact	admiring
PersonX does well in school	oReact	happy
PersonX does well in school	oReact	proud
PersonX does well in school	oReact	none
PersonX does well in school	oReact	none
PersonX does yard work	oReact	none
PersonX does yard work	oReact	none
PersonX does yard work	oReact	none
PersonX doeth all ___ well	oReact	none
PersonX donates ___ to charity	oReact	none
PersonX donates ___ to charity	oReact	loved
PersonX donates ___ to charity	oReact	happy
PersonX donates plasma	oReact	grateful
PersonX donates plasma	oReact	glad
PersonX donates plasma	oReact	happy
PersonX donates plasma	oReact	aided.
PersonX drags PersonY along	oReact	desired
PersonX drags through the mud	oReact	none
PersonX draws PersonX's conclusions	oReact	upset that their friend would think of such a thing.
PersonX draws PersonX's conclusions	oReact	none
PersonX draws PersonX's last breath	oReact	sorrow and sadness
PersonX draws PersonX's sword	oReact	scared
PersonX draws PersonX's sword	oReact	defiant
PersonX draws PersonX's sword	oReact	angry
PersonX draws PersonX's sword	oReact	ready to attack
PersonX draws PersonX's sword	oReact	none
PersonX draws PersonY conclusion	oReact	knowledgable
PersonX draws ___ to the need	oReact	none
PersonX draws another ___	oReact	none
PersonX draws another ___	oReact	none
PersonX draws the short straw	oReact	good at getting something
PersonX draws the short straw	oReact	none
PersonX dresses in PersonX's clothes	oReact	nothing.
PersonX dresses in PersonX's clothes	oReact	none
PersonX dresses in PersonX's clothes	oReact	welcomed.
PersonX dresses in PersonY's clothes	oReact	none
PersonX dresses in PersonY's clothes	oReact	generous, happy to be helpful
PersonX dresses in PersonY's clothes	oReact	flattered personx likes clothes enough to want to wear
PersonX dresses in PersonY's clothes	oReact	uncomfortable
PersonX dresses in PersonY's clothes	oReact	generous
PersonX drives PersonX's new car	oReact	none
PersonX drives ___ in PersonX's new car	oReact	none
PersonX drives ___ in PersonX's new car	oReact	none
PersonX drives ___ in PersonX's new car	oReact	none
PersonX drives ___ in PersonY's new car	oReact	none
PersonX drives ___ in PersonY's new car	oReact	grateful
PersonX drives ___ in PersonY's new car	oReact	annoyed
PersonX drives ___ in PersonY's new car	oReact	helpful
PersonX drives ___ on the highway	oReact	pleased
PersonX drives ___ on the highway	oReact	none
PersonX drives ___ to the beach	oReact	none
PersonX drives ___ to the beach	oReact	none
PersonX drives all night	oReact	none
PersonX drives all night	oReact	none
PersonX drives all night	oReact	none
PersonX drives all the way	oReact	none
PersonX drives all the way	oReact	inclusive
PersonX drives all the way back	oReact	none
PersonX drives all the way back	oReact	none
PersonX drives anyway	oReact	upset
PersonX drives anyway	oReact	worried
PersonX drives anyway	oReact	alarmed
PersonX drives anyway	oReact	annoyed
PersonX drives anyway	oReact	none
PersonX drives down the highway	oReact	none
PersonX drives down the highway	oReact	none
PersonX drives down the highway	oReact	none
PersonX drives on the highway	oReact	none
PersonX drives on the highway	oReact	none
PersonX drives straight	oReact	like the roads are a bit safer
PersonX drives straight	oReact	comfortable
PersonX drives straight	oReact	safe
PersonX drives straight	oReact	none
PersonX drives to the beach	oReact	happy.
PersonX drives to the beach	oReact	happy
PersonX drives to the beach	oReact	refreshed
PersonX drives to the beach	oReact	in a good mood
PersonX drives to the beach	oReact	none
PersonX drives to the office	oReact	none
PersonX drops PersonY off at home	oReact	grateful
PersonX drops PersonY off at home	oReact	loved
PersonX drops PersonY's head	oReact	angry
PersonX drops PersonY's phone	oReact	mad
PersonX drops PersonY's phone	oReact	sad.
PersonX drops PersonY's phone	oReact	nervous
PersonX drops PersonY's phone	oReact	annoyed
PersonX drops ___ off at home	oReact	grateful for the ride home
PersonX drops ___ off at home	oReact	none
PersonX drops ___ off at home	oReact	thankful
PersonX drops ___ on the floor	oReact	sad
PersonX drops ___ on the floor	oReact	none
PersonX drops ___ on the floor	oReact	none
PersonX drops a log	oReact	none
PersonX drops a log	oReact	none
PersonX drops it on the floor	oReact	none
PersonX drops it on the floor	oReact	none
PersonX drops it on the floor	oReact	none
PersonX drops my phone	oReact	unhappy
PersonX drops my phone	oReact	angry at personx
PersonX drops my phone	oReact	sad because they realize how bad of a person personx is
PersonX drops my phone	oReact	very worried
PersonX drops my phone	oReact	worried
PersonX drops the phone	oReact	none
PersonX drops the phone	oReact	none
PersonX ducks PersonY's head	oReact	unhappy
PersonX ducks PersonY's head	oReact	none
PersonX ducks PersonY's head	oReact	none
PersonX dyes PersonX's hair blonde	oReact	none
PersonX dyes PersonX's hair blonde	oReact	none
PersonX dyes PersonX's hair blonde	oReact	none
PersonX dyes PersonX's hair blue	oReact	none
PersonX dyes PersonX's hair blue	oReact	none
PersonX dyes PersonX's hair blue	oReact	happy, impressed
PersonX dyes PersonX's hair pink	oReact	none
PersonX dyes PersonX's hair pink	oReact	none
PersonX dyes PersonX's hair pink	oReact	none
PersonX dyes PersonX's hair red	oReact	none
PersonX dyes PersonX's hair red	oReact	none
PersonX dyes PersonX's hair red	oReact	none
PersonX dyes PersonY's hair	oReact	helped
PersonX dyes PersonY's hair	oReact	happy
PersonX dyes PersonY's hair	oReact	satisfied, served
PersonX dyes PersonY's hair blonde	oReact	pretty
PersonX dyes PersonY's hair blonde	oReact	happy
PersonX dyes PersonY's hair blonde	oReact	attractive
PersonX dyes PersonY's hair blonde	oReact	happy
PersonX dyes PersonY's hair blonde	oReact	appreciative
PersonX dyes PersonY's hair blue	oReact	thankful for a nice hair job.
PersonX dyes PersonY's hair blue	oReact	pleased
PersonX dyes PersonY's hair blue	oReact	satified
PersonX dyes PersonY's hair pink	oReact	happy
PersonX dyes PersonY's hair pink	oReact	attractive
PersonX dyes PersonY's hair pink	oReact	interesting
PersonX dyes PersonY's hair pink	oReact	grateful
PersonX dyes PersonY's hair red	oReact	excited
PersonX dyes PersonY's hair red	oReact	eager
PersonX dyes PersonY's hair red	oReact	content
PersonX dyes PersonY's hair red	oReact	pleased
PersonX dyes PersonY's hair red	oReact	none
PersonX earns PersonX's own money	oReact	none
PersonX earns PersonX's own money	oReact	none
PersonX earns PersonX's own money	oReact	none
PersonX earns PersonY income	oReact	happy
PersonX earns PersonY income	oReact	none
PersonX earns money	oReact	none
PersonX earns money	oReact	none
PersonX earns money	oReact	none
PersonX earns more money	oReact	none
PersonX earns more money	oReact	none
PersonX earns more money	oReact	secure
PersonX earns some money	oReact	none
PersonX earns some money	oReact	none
PersonX earns some money	oReact	none
PersonX earns the money	oReact	none
PersonX earns the money	oReact	none
PersonX eats , drank	oReact	none
PersonX eats ___ for days	oReact	none
PersonX eats ___ for days	oReact	none
PersonX eats ___ for weeks	oReact	confused
PersonX eats ___ for weeks	oReact	angry
PersonX eats ___ for weeks	oReact	guilty
PersonX eats ___ for weeks	oReact	none
PersonX eats ___ for weeks	oReact	none
PersonX eats ___ quickly	oReact	none
PersonX eats ___ quickly	oReact	happy
PersonX eats ___ quickly	oReact	none
PersonX eats ___ very quickly	oReact	none
PersonX eats ___ very quickly	oReact	none
PersonX eats ___ very quickly	oReact	none
PersonX eats a hamburger	oReact	none
PersonX eats a hamburger	oReact	none
PersonX eats crackers	oReact	none
PersonX eats crackers	oReact	none
PersonX eats crackers	oReact	none
PersonX eats everything	oReact	none
PersonX eats everything	oReact	none
PersonX eats everything	oReact	none
PersonX eats grass	oReact	none
PersonX eats grass	oReact	none
PersonX eats grass	oReact	entertained
PersonX eats it	oReact	none
PersonX eats it	oReact	none
PersonX eats it quickly	oReact	none
PersonX eats it quickly	oReact	none
PersonX eats it quickly	oReact	none
PersonX eats less	oReact	none
PersonX eats less	oReact	none
PersonX eats less	oReact	none
PersonX eats oatmeal	oReact	none
PersonX eats oatmeal	oReact	none
PersonX eats oatmeal	oReact	none
PersonX eats quickly	oReact	none
PersonX eats quickly	oReact	none
PersonX eats quickly	oReact	none
PersonX eats the whole thing	oReact	none
PersonX eats the whole thing	oReact	none
PersonX eats toast	oReact	none
PersonX eats toast	oReact	none
PersonX eats toast	oReact	none
PersonX elects ___ to office	oReact	happy
PersonX employs another ___	oReact	happy
PersonX employs another ___	oReact	none
PersonX ends one 's ___	oReact	none
PersonX ends one 's ___	oReact	lost because they don't understand why he is gone
PersonX endures ___ and free	oReact	none
PersonX endures ___ and free	oReact	none
PersonX enjoys PersonX's class	oReact	none
PersonX enjoys PersonX's class	oReact	none
PersonX enjoys PersonX's night	oReact	none
PersonX enjoys PersonX's night	oReact	none
PersonX enjoys PersonY's class	oReact	none
PersonX enjoys PersonY's class	oReact	happy
PersonX enjoys PersonY's class	oReact	educated
PersonX enjoys PersonY's class	oReact	none
PersonX enjoys PersonY's company	oReact	interested in x.
PersonX enjoys PersonY's company	oReact	pleased with the event.
PersonX enjoys PersonY's company	oReact	enjoyed
PersonX enjoys PersonY's company	oReact	happy
PersonX enjoys ___ that night	oReact	none
PersonX enjoys ___ that night	oReact	none
PersonX enjoys ___ that night	oReact	none
PersonX enjoys ___ together	oReact	none
PersonX enjoys ___ together	oReact	appreciated.
PersonX enjoys each other 's company	oReact	also happy
PersonX enjoys life	oReact	none
PersonX enjoys life	oReact	none
PersonX enjoys life	oReact	none
PersonX enjoys swimming	oReact	none
PersonX enjoys swimming	oReact	none
PersonX enjoys the sights	oReact	none
PersonX enjoys the sights	oReact	none
PersonX enjoys the sights	oReact	none
PersonX enters PersonX's car	oReact	shocked
PersonX enters PersonX's car	oReact	none
PersonX enters PersonX's car	oReact	none
PersonX enters PersonX's office	oReact	none
PersonX enters PersonX's office	oReact	none
PersonX enters PersonX's office	oReact	none
PersonX enters PersonY's car	oReact	shocked
PersonX enters PersonY's car	oReact	accompnied
PersonX enters PersonY's office	oReact	also curious
PersonX enters PersonY's office	oReact	surprised to see personx
PersonX enters PersonY's office	oReact	happy
PersonX enters a baking competition	oReact	none
PersonX enters a baking competition	oReact	none
PersonX enters a baking competition	oReact	none
PersonX enters an art contest	oReact	admiring
PersonX enters an art contest	oReact	interested
PersonX enters an art contest	oReact	uninterested
PersonX enters an art contest	oReact	none
PersonX enters an art contest	oReact	interested
PersonX enters an art contest	oReact	surprised
PersonX enters an art contest	oReact	moved by the art
PersonX escorts PersonY back	oReact	safe
PersonX escorts PersonY back	oReact	safe
PersonX evaluates the patient 's ___	oReact	tensed
PersonX evaluates the patient 's ___	oReact	happy
PersonX evaluates the patient 's ___	oReact	taken care of
PersonX evens gave PersonY ___	oReact	good for being helped
PersonX evens gave PersonY ___	oReact	grateful
PersonX evens gave ___	oReact	great
PersonX evens gave ___	oReact	happy
PersonX evens saw ___	oReact	none
PersonX evens saw ___	oReact	none
PersonX eventually bought	oReact	none
PersonX eventually bought	oReact	none
PersonX eventually bought ___	oReact	none
PersonX eventually bought ___	oReact	none
PersonX eventually bought ___	oReact	none
PersonX eventually moved	oReact	none
PersonX eventually moved	oReact	none
PersonX eventually saved	oReact	none
PersonX examines critically the ___	oReact	none
PersonX examines critically the ___	oReact	none
PersonX exceeds ___ in value	oReact	none
PersonX exchanges numbers	oReact	informed
PersonX exchanges numbers	oReact	happy
PersonX exchanges numbers	oReact	none
PersonX exercises every ___	oReact	none
PersonX exercises every ___	oReact	none
PersonX exercises every day	oReact	none
PersonX exercises every day	oReact	none
PersonX exercises every day	oReact	none
PersonX exerts PersonX's influence	oReact	powerless
PersonX exerts PersonY influence	oReact	none
PersonX exerts PersonY influence	oReact	none
PersonX expects another ___	oReact	none
PersonX expects another ___	oReact	none
PersonX explains fully the ___	oReact	learned
PersonX explains things to PersonY	oReact	smart
PersonX explains things to PersonY	oReact	thankful
PersonX expresses PersonX's ___ in words	oReact	none
PersonX expresses PersonX's ___ in words	oReact	none
PersonX expresses PersonX's belief	oReact	hesitant
PersonX expresses PersonX's belief	oReact	none
PersonX expresses PersonX's belief	oReact	upset
PersonX expresses PersonX's belief	oReact	annoyed
PersonX extends PersonX's knowledge	oReact	none
PersonX extends PersonX's knowledge	oReact	none
PersonX extends PersonX's knowledge	oReact	grateful
PersonX extends PersonX's knowledge	oReact	interested
PersonX faces ___ alone	oReact	happy
PersonX faces ___ today	oReact	unhappy
PersonX faces ___ today	oReact	none
PersonX faces the ___ alone	oReact	none
PersonX faces the ___ alone	oReact	none
PersonX fails PersonX's class	oReact	none
PersonX fails PersonX's class	oReact	very bad
PersonX fails PersonX's class	oReact	none
PersonX fails PersonX's classes	oReact	none
PersonX fails PersonX's classes	oReact	none
PersonX fails PersonX's classes	oReact	none
PersonX fails PersonX's math class	oReact	none
PersonX fails PersonX's math class	oReact	none
PersonX fails PersonX's math class	oReact	none
PersonX fails all of PersonX's classes	oReact	none
PersonX fails math	oReact	none
PersonX fails math	oReact	disappointed
PersonX fails math	oReact	none
PersonX fails the class	oReact	none
PersonX fails the class	oReact	none
PersonX fails the class	oReact	none
PersonX fails to even go platinum	oReact	dissappointed
PersonX fails to even go platinum	oReact	surprised
PersonX falls at PersonY's feet	oReact	understanding
PersonX falls at PersonY's feet	oReact	powerful
PersonX falls at PersonY's feet	oReact	generous
PersonX falls at PersonY's feet	oReact	vindictive
PersonX falls at PersonY's feet	oReact	none
PersonX falls back asleep	oReact	none
PersonX falls back asleep	oReact	none
PersonX falls back to sleep	oReact	none
PersonX falls back to sleep	oReact	none
PersonX falls from grace	oReact	bad because they were let down
PersonX falls from grace	oReact	disgusted with person x
PersonX falls from grace	oReact	sorry for person x
PersonX falls from grace	oReact	upset with person x
PersonX falls from the tree	oReact	none
PersonX falls from the tree	oReact	none
PersonX falls ill	oReact	none
PersonX falls ill	oReact	none
PersonX falls ill	oReact	none
PersonX falls in line	oReact	happy
PersonX falls in line	oReact	powerful
PersonX falls in line	oReact	controlling
PersonX falls in line	oReact	none
PersonX falls into the wrong hands	oReact	none
PersonX falls into the wrong hands	oReact	none
PersonX falls off the back of a lorry	oReact	none
PersonX falls off the back of a lorry	oReact	none
PersonX falls off the back of a truck	oReact	sad
PersonX falls off the back of a truck	oReact	gulity
PersonX falls off the back of a truck	oReact	none
PersonX falls on PersonY's neck	oReact	unhappy, sad, angry, frightened
PersonX falls on PersonY's neck	oReact	pain
PersonX falls on PersonY's neck	oReact	surprised
PersonX falls on PersonY's neck	oReact	shocked
PersonX falls on PersonY's neck	oReact	in pain
PersonX falls right	oReact	none
PersonX fans dance	oReact	none
PersonX fears would lose	oReact	none
PersonX fears would lose	oReact	none
PersonX feels ___ better	oReact	none
PersonX feels ___ better	oReact	none
PersonX feels ___ better	oReact	none
PersonX feels ___ inside PersonY	oReact	none
PersonX feels a ___ better	oReact	none
PersonX feels a ___ better	oReact	none
PersonX feels ashamed	oReact	angry, cause he needs for nothing
PersonX feels ashamed	oReact	none
PersonX feels ashamed	oReact	none
PersonX feels better	oReact	none
PersonX feels better	oReact	none
PersonX feels better	oReact	none
PersonX feels better ___	oReact	none
PersonX feels better ___	oReact	none
PersonX feels better soon	oReact	none
PersonX feels better than ever	oReact	content
PersonX feels better than ever	oReact	sad
PersonX feels better than ever	oReact	bored
PersonX feels better than ever	oReact	none
PersonX feels better today	oReact	none
PersonX feels better today	oReact	none
PersonX feels cheated	oReact	clever
PersonX feels cheated	oReact	guilty
PersonX feels cheated	oReact	ashamed
PersonX feels cheated	oReact	none
PersonX feels cheated	oReact	none
PersonX feels closer	oReact	loving
PersonX feels closer	oReact	intimate
PersonX feels closer	oReact	closer
PersonX feels closer	oReact	happy about being closer
PersonX feels elated	oReact	none
PersonX feels elated	oReact	none
PersonX feels elated	oReact	none
PersonX feels embarrassed	oReact	none
PersonX feels embarrassed	oReact	none
PersonX feels embarrassed	oReact	none
PersonX feels funny	oReact	none
PersonX feels funny	oReact	none
PersonX feels funny	oReact	none
PersonX feels helpless	oReact	powerful
PersonX feels helpless	oReact	worried
PersonX feels helpless	oReact	scared
PersonX feels helpless	oReact	none
PersonX feels helpless	oReact	none
PersonX feels hopeless	oReact	none
PersonX feels hopeless	oReact	none
PersonX feels hopeless	oReact	worried
PersonX feels lucky	oReact	none
PersonX feels lucky	oReact	none
PersonX feels lucky	oReact	none
PersonX feels nervous	oReact	none
PersonX feels nervous	oReact	none
PersonX feels nervous	oReact	none
PersonX feels refreshed	oReact	none
PersonX feels refreshed	oReact	none
PersonX feels refreshed	oReact	none
PersonX feels relief	oReact	none
PersonX feels relief	oReact	none
PersonX feels sad	oReact	concern
PersonX feels sad	oReact	none
PersonX feels so nervous	oReact	none
PersonX feels so nervous	oReact	none
PersonX feels so nervous	oReact	none
PersonX feels so sad	oReact	none
PersonX feels so sad	oReact	compassionate
PersonX feels so sad	oReact	none
PersonX feels terrible	oReact	none
PersonX feels terrible	oReact	none
PersonX feels the heat	oReact	none
PersonX feels the heat	oReact	powerful
PersonX feels the heat	oReact	none
PersonX feels unappreciated	oReact	none
PersonX feels unappreciated	oReact	none
PersonX feels unappreciated	oReact	none
PersonX feels unhappy	oReact	none
PersonX feels unhappy	oReact	none
PersonX feels very embarrassed	oReact	none
PersonX feels very embarrassed	oReact	none
PersonX feels very embarrassed	oReact	none
PersonX feels very lucky	oReact	none
PersonX feels very lucky	oReact	none
PersonX feels very nervous	oReact	none
PersonX feels very nervous	oReact	none
PersonX feels very nervous	oReact	none
PersonX feels very sad	oReact	none
PersonX feels very sad	oReact	none
PersonX feels very sad	oReact	none
PersonX files a report	oReact	none
PersonX files a report	oReact	none
PersonX fills PersonY's lungs	oReact	grateful
PersonX finally got ___	oReact	none
PersonX finally got ___	oReact	none
PersonX finally got ___	oReact	none
PersonX finally got around	oReact	great and refreshed
PersonX finally got around	oReact	none
PersonX finally got back	oReact	annoyed that x didn't get there sooner
PersonX finally got home	oReact	annoyed that he took so long
PersonX finally got home	oReact	none
PersonX finally got home	oReact	none
PersonX finally got up	oReact	none
PersonX finally got up	oReact	none
PersonX finally joined	oReact	none
PersonX finally joined	oReact	happy to have x
PersonX finally joined ___	oReact	happy for him
PersonX finally joined ___	oReact	none
PersonX finally joined ___	oReact	fortunate
PersonX finally meet PersonY	oReact	curious
PersonX finally meet PersonY	oReact	none
PersonX finally worked	oReact	none
PersonX finally worked	oReact	none
PersonX finally worked	oReact	none
PersonX finally worked up	oReact	none
PersonX finally worked up	oReact	none
PersonX finally worked up ___	oReact	none
PersonX finally worked up ___	oReact	interested
PersonX finally worked up ___	oReact	thankful
PersonX finally worked up ___	oReact	surprised
PersonX finally worked up the courage	oReact	none
PersonX finally worked up the courage	oReact	none
PersonX finally worked up the courage	oReact	none
PersonX finds PersonX's ball	oReact	happy
PersonX finds PersonX's ball	oReact	none
PersonX finds PersonX's ball	oReact	none
PersonX finds PersonX's car	oReact	none
PersonX finds PersonX's car	oReact	none
PersonX finds PersonX's car	oReact	none
PersonX finds PersonX's car keys	oReact	none
PersonX finds PersonX's car keys	oReact	none
PersonX finds PersonX's car keys	oReact	none
PersonX finds PersonX's daughter	oReact	loved
PersonX finds PersonX's daughter	oReact	happy to see their parent
PersonX finds PersonX's daughter	oReact	overjoyed
PersonX finds PersonX's father	oReact	a mixture of emotions
PersonX finds PersonX's father	oReact	like part of a family
PersonX finds PersonX's father	oReact	surprised at being found by personx
PersonX finds PersonX's father	oReact	shocked at the discovery of having a child
PersonX finds PersonX's father	oReact	just as grateful & appreciative.
PersonX finds PersonX's ring	oReact	none
PersonX finds PersonX's ring	oReact	grateful
PersonX finds PersonX's ring	oReact	happy
PersonX finds PersonX's ring	oReact	relieved
PersonX finds PersonX's ring	oReact	none
PersonX finds PersonX's shoes	oReact	none
PersonX finds PersonX's shoes	oReact	none
PersonX finds PersonX's shoes	oReact	none
PersonX finds PersonY another ___	oReact	grateful
PersonX finds PersonY another ___	oReact	supported
PersonX finds PersonY anywhere	oReact	like they are being watched
PersonX finds PersonY anywhere	oReact	followed
PersonX finds PersonY at home	oReact	none
PersonX finds PersonY at home	oReact	happy
PersonX finds PersonY at home	oReact	surprised
PersonX finds PersonY explanation	oReact	none
PersonX finds PersonY explanation	oReact	valued
PersonX finds PersonY's ball	oReact	happy
PersonX finds PersonY's ball	oReact	happy
PersonX finds PersonY's ball	oReact	thankful
PersonX finds PersonY's car	oReact	grateful
PersonX finds PersonY's car	oReact	thankful
PersonX finds PersonY's car	oReact	grateful
PersonX finds PersonY's car keys	oReact	none
PersonX finds PersonY's daughter	oReact	safe.
PersonX finds PersonY's daughter	oReact	happy.
PersonX finds PersonY's father	oReact	informed
PersonX finds PersonY's father	oReact	very excited and happy.
PersonX finds PersonY's father	oReact	extremely grateful.
PersonX finds PersonY's ring	oReact	grateful
PersonX finds PersonY's ring	oReact	happy
PersonX finds PersonY's ring	oReact	thankful
PersonX finds PersonY's ring	oReact	good
PersonX finds PersonY's ring	oReact	excited
