input_text	prefix	target_text
PersonX directs PersonY's attention	oWant	see something
PersonX directs PersonY's attention	oWant	ask questions
PersonX directs PersonY's steps	oWant	to look around the kitchen
PersonX directs PersonY's steps	oWant	to gaze out over the mountain
PersonX directs PersonY's steps	oWant	to listen to PersonX
PersonX directs PersonY's steps	oWant	to get to their destination
PersonX directs PersonY's steps	oWant	to make X stop
PersonX directs PersonY's steps	oWant	to yell at X
PersonX discerns the lord 's ___	oWant	none
PersonX discovers in PersonY's bed	oWant	to defend themselves.
PersonX discovers in PersonY's bed	oWant	to ask them why they are so nosy.
PersonX discovers in PersonY's bed	oWant	none
PersonX discovers in PersonY's bed	oWant	none
PersonX discusses briefly the ___	oWant	listen
PersonX discusses briefly the ___	oWant	argue
PersonX discusses briefly the ___	oWant	to answer questions
PersonX discusses briefly the ___	oWant	to listen contently
PersonX displays ___ proudly	oWant	none
PersonX disposes of PersonX's property	oWant	none
PersonX disposes of PersonX's property	oWant	to take the broken item
PersonX disposes of PersonX's property	oWant	to convince x to keep it
PersonX disposes of PersonX's property	oWant	none
PersonX distributes among PersonY	oWant	to thank PersonX
PersonX distributes among PersonY	oWant	to do the same
PersonX distributes among PersonY	oWant	to get a fair portion
PersonX distributes among PersonY	oWant	to not get short changed
PersonX distributes among PersonY	oWant	none
PersonX distributes in forms without figure	oWant	to question PersonX
PersonX distributes in forms without figure	oWant	to ignore the missing figure
PersonX distributes in forms without figure	oWant	none
PersonX distributes in forms without figure	oWant	none
PersonX distributes in forms without permission	oWant	none
PersonX distributes in forms without permission	oWant	to protest against PersonX
PersonX distributes in forms without permission	oWant	to ignore PersonX
PersonX distributes in forms without permission	oWant	none
PersonX divides PersonY into groups	oWant	to help all
PersonX divides PersonY into groups	oWant	to multitask
PersonX divides PersonY into groups	oWant	to interact
PersonX divides PersonY into groups	oWant	to find out who they are paired with
PersonX divides PersonY into groups	oWant	work together
PersonX divides PersonY into groups	oWant	work on tasks
PersonX divides ___ into groups	oWant	play
PersonX divides ___ into groups	oWant	friends
PersonX divides the ___ into groups	oWant	none
PersonX divides the ___ into groups	oWant	none
PersonX divides the ___ into sections	oWant	none
PersonX divides the ___ into sections	oWant	Their fair share
PersonX divides the ___ into sections	oWant	To get the right amount
PersonX divides the ___ into sections	oWant	none
PersonX divideth PersonX's ___ from the goats	oWant	none
PersonX divideth PersonY's ___ from the goats	oWant	none
PersonX divideth PersonY's ___ from the goats	oWant	none
PersonX divorces PersonX's husband	oWant	date again
PersonX divorces PersonX's husband	oWant	pay attorney fees
PersonX divorces PersonX's husband	oWant	to give their relationship a second chance
PersonX divorces PersonX's husband	oWant	to tell everybody about PersonX
PersonX divorces PersonX's husband	oWant	none
PersonX does a wonderful job	oWant	none
PersonX does a wonderful job	oWant	to thank person x for inviting them
PersonX does a wonderful job	oWant	to congratulate the pregnant one and wish her and her baby all the best
PersonX does a wonderful job	oWant	to go home
PersonX does an amazing job	oWant	none
PersonX does an amazing job	oWant	none
PersonX does an amazing job	oWant	none
PersonX does better in school	oWant	none
PersonX does better in school	oWant	to encourage them more
PersonX does better in school	oWant	to see them do even better
PersonX does better in school	oWant	none
PersonX does better in school	oWant	none
PersonX does n't get along	oWant	to get to know PersonX
PersonX does n't get along	oWant	to find other friends
PersonX does n't get along	oWant	to help them get along
PersonX does n't get along	oWant	to do fun things with them
PersonX does n't have a lot of money	oWant	to help him
PersonX does n't have a lot of money	oWant	to get him a good job
PersonX does n't have a lot of money	oWant	none
PersonX does n't have a lot of money	oWant	none
PersonX does n't have many friends	oWant	to make friends
PersonX does n't have many friends	oWant	to play video games
PersonX does n't have many friends	oWant	none
PersonX does n't know what to expect	oWant	none
PersonX does n't know what to expect	oWant	none
PersonX does n't know what to expect	oWant	none
PersonX does n't make the cut	oWant	to console x
PersonX does n't make the cut	oWant	to try out themselves
PersonX does n't make the cut	oWant	none
PersonX does n't make the cut	oWant	to apologize to PersonX
PersonX does n't make the cut	oWant	to get other people on the team
PersonX does n't want to fight	oWant	be happy at the resolution
PersonX does n't want to fight	oWant	talk peacefully with PersonX
PersonX does n't want to fight	oWant	compromise
PersonX does n't want to fight	oWant	apologize
PersonX does n't want to fight	oWant	to follow personX
PersonX does n't want to fight	oWant	to harass him
PersonX does n't want to fight	oWant	to insult him
PersonX does n't want to waste it	oWant	none
PersonX does n't want to waste it	oWant	none
PersonX does n't want to waste it	oWant	none
PersonX does not have a lot of money	oWant	none
PersonX does not have a lot of money	oWant	none
PersonX does not have a lot of money	oWant	none
PersonX does odd jobs	oWant	To get a job done
PersonX does odd jobs	oWant	to help X out
PersonX does odd jobs	oWant	none
PersonX does some yard work	oWant	none
PersonX does some yard work	oWant	none
PersonX does some yard work	oWant	none
PersonX does the best PersonY could	oWant	give feedback
PersonX does the best PersonY could	oWant	hone skills
PersonX does the best PersonY could	oWant	to thank him
PersonX does the best PersonY could	oWant	to express their gratitude
PersonX does the best PersonY could	oWant	none
PersonX does well in school	oWant	none
PersonX does well in school	oWant	none
PersonX does well in school	oWant	to get a high GPA
PersonX does well in school	oWant	to apply for college
PersonX does yard work	oWant	none
PersonX does yard work	oWant	none
PersonX doeth all ___ well	oWant	none
PersonX doeth all ___ well	oWant	none
PersonX doeth all ___ well	oWant	none
PersonX donates ___ to charity	oWant	to thank them
PersonX donates ___ to charity	oWant	deposit the money
PersonX donates ___ to charity	oWant	to thank person x
PersonX donates ___ to charity	oWant	to spend the money given
PersonX donates ___ to charity	oWant	to say thank you
PersonX donates ___ to charity	oWant	give handshake
PersonX donates plasma	oWant	none
PersonX donates plasma	oWant	none
PersonX donates plasma	oWant	to help others
PersonX donates plasma	oWant	to gain plasma
PersonX drags PersonY along	oWant	to stay home
PersonX drags PersonY along	oWant	to avoid PersonX
PersonX drags PersonY along	oWant	to go back home
PersonX drags PersonY along	oWant	to enjoy party
PersonX drags PersonY along	oWant	to go back home
PersonX drags PersonY along	oWant	to look around
PersonX drags through the mud	oWant	PersonX to hurry up
PersonX drags through the mud	oWant	PersonX to help
PersonX drags through the mud	oWant	none
PersonX drags through the mud	oWant	none
PersonX draws PersonX's conclusions	oWant	none
PersonX draws PersonX's conclusions	oWant	none
PersonX draws PersonX's conclusions	oWant	none
PersonX draws PersonX's last breath	oWant	none
PersonX draws PersonX's last breath	oWant	none
PersonX draws PersonX's last breath	oWant	none
PersonX draws PersonX's sword	oWant	none
PersonX draws PersonX's sword	oWant	defend themselves
PersonX draws PersonX's sword	oWant	draw their sword
PersonX draws PersonY conclusion	oWant	to thank personX
PersonX draws PersonY conclusion	oWant	to brag about it
PersonX draws PersonY conclusion	oWant	Find the a plan.
PersonX draws PersonY conclusion	oWant	Help them out.
PersonX draws ___ to the need	oWant	none
PersonX draws ___ to the need	oWant	accept the help
PersonX draws ___ to the need	oWant	thank PersonX
PersonX draws ___ to the need	oWant	none
PersonX draws another ___	oWant	none
PersonX draws another ___	oWant	none
PersonX draws the short straw	oWant	none
PersonX draws the short straw	oWant	to feel sorry
PersonX draws the short straw	oWant	leave immediately
PersonX draws the short straw	oWant	to hide
PersonX dresses in PersonX's clothes	oWant	none
PersonX dresses in PersonX's clothes	oWant	none
PersonX dresses in PersonX's clothes	oWant	none
PersonX dresses in PersonY's clothes	oWant	Ask for their clothing back
PersonX dresses in PersonY's clothes	oWant	Launder the clothing worn by PersonX
PersonX dresses in PersonY's clothes	oWant	Put the borrowed clothing back in their closet
PersonX dresses in PersonY's clothes	oWant	to help him
PersonX dresses in PersonY's clothes	oWant	to support him
PersonX drives PersonX's new car	oWant	PersonX to get a car
PersonX drives PersonX's new car	oWant	PersonX to relax
PersonX drives PersonX's new car	oWant	none
PersonX drives PersonX's new car	oWant	put on seatbelt
PersonX drives PersonX's new car	oWant	yelp in glee
PersonX drives ___ in PersonX's new car	oWant	none
PersonX drives ___ in PersonX's new car	oWant	none
PersonX drives ___ in PersonX's new car	oWant	none
PersonX drives ___ in PersonY's new car	oWant	to make sure the vehicle is safe
PersonX drives ___ in PersonY's new car	oWant	to talk to PersonX
PersonX drives ___ in PersonY's new car	oWant	to call PersonX
PersonX drives ___ in PersonY's new car	oWant	to get the keys back
PersonX drives ___ on the highway	oWant	none
PersonX drives ___ on the highway	oWant	none
PersonX drives ___ to the beach	oWant	none
PersonX drives ___ to the beach	oWant	none
PersonX drives ___ to the beach	oWant	to relax
PersonX drives ___ to the beach	oWant	to have fun
PersonX drives all night	oWant	none
PersonX drives all night	oWant	none
PersonX drives all night	oWant	none
PersonX drives all the way	oWant	none
PersonX drives all the way	oWant	none
PersonX drives all the way	oWant	none
PersonX drives all the way back	oWant	none
PersonX drives all the way back	oWant	none
PersonX drives all the way back	oWant	none
PersonX drives anyway	oWant	none
PersonX drives anyway	oWant	none
PersonX drives anyway	oWant	none
PersonX drives down the highway	oWant	none
PersonX drives down the highway	oWant	none
PersonX drives on the highway	oWant	none
PersonX drives straight	oWant	none
PersonX drives to the beach	oWant	none
PersonX drives to the beach	oWant	none
PersonX drives to the office	oWant	none
PersonX drives to the office	oWant	none
PersonX drives to the office	oWant	none
PersonX drops PersonY off at home	oWant	to sleep
PersonX drops PersonY off at home	oWant	to say goodnight to PersonX
PersonX drops PersonY off at home	oWant	close car door
PersonX drops PersonY off at home	oWant	unbuckle seatbelt
PersonX drops PersonY off at home	oWant	Offer gas money.
PersonX drops PersonY off at home	oWant	Tell them thank you.
PersonX drops PersonY's head	oWant	get their head back
PersonX drops PersonY's head	oWant	go to the ER
PersonX drops PersonY's phone	oWant	to demand for their device back
PersonX drops PersonY's phone	oWant	to check if the item is broken
PersonX drops PersonY's phone	oWant	Take the phone from Person X
PersonX drops PersonY's phone	oWant	look at the phone for damage
PersonX drops PersonY's phone	oWant	their property replaced
PersonX drops PersonY's phone	oWant	PersonX to be more careful
PersonX drops ___ off at home	oWant	to show appreciation
PersonX drops ___ off at home	oWant	to thank
PersonX drops ___ off at home	oWant	thank PersonX
PersonX drops ___ off at home	oWant	go into building
PersonX drops ___ off at home	oWant	to go into their house
PersonX drops ___ off at home	oWant	to thank x for the lift
PersonX drops ___ on the floor	oWant	none
PersonX drops ___ on the floor	oWant	none
PersonX drops a log	oWant	none
PersonX drops a log	oWant	to get another log
PersonX drops a log	oWant	to put the other log in place
PersonX drops a log	oWant	none
PersonX drops it on the floor	oWant	none
PersonX drops it on the floor	oWant	none
PersonX drops it on the floor	oWant	none
PersonX drops my phone	oWant	get phone repaired
PersonX drops my phone	oWant	confront personx
PersonX drops my phone	oWant	get sad
PersonX drops my phone	oWant	yell at PersonX
PersonX drops the phone	oWant	none
PersonX drops the phone	oWant	to wonder what happened
PersonX drops the phone	oWant	to ask if PersonX is still there
PersonX drops the phone	oWant	none
PersonX ducks PersonY's head	oWant	to get in the car
PersonX ducks PersonY's head	oWant	to look at PersonX
PersonX ducks PersonY's head	oWant	to see why x did that
PersonX ducks PersonY's head	oWant	to avoid injury
PersonX ducks PersonY's head	oWant	to be safe
PersonX ducks PersonY's head	oWant	to observe PersonX
PersonX dyes PersonX's hair blonde	oWant	none
PersonX dyes PersonX's hair blonde	oWant	none
PersonX dyes PersonX's hair blonde	oWant	to ask how PersonX likes it
PersonX dyes PersonX's hair blonde	oWant	to charge PersonX for the service
PersonX dyes PersonX's hair blue	oWant	none
PersonX dyes PersonX's hair blue	oWant	none
PersonX dyes PersonX's hair blue	oWant	none
PersonX dyes PersonX's hair pink	oWant	to cooperate with PersonX
PersonX dyes PersonX's hair pink	oWant	to say thanks to PersonX
PersonX dyes PersonX's hair pink	oWant	none
PersonX dyes PersonX's hair pink	oWant	to thank PersonX
PersonX dyes PersonX's hair pink	oWant	to offer PersonX other products and services
PersonX dyes PersonX's hair red	oWant	to dye there hair too
PersonX dyes PersonX's hair red	oWant	for it to look good also
PersonX dyes PersonX's hair red	oWant	none
PersonX dyes PersonX's hair red	oWant	none
PersonX dyes PersonY's hair	oWant	thank PersonX
PersonX dyes PersonY's hair	oWant	dye it a different color
PersonX dyes PersonY's hair	oWant	pay PersonX
PersonX dyes PersonY's hair	oWant	none
PersonX dyes PersonY's hair	oWant	to look at what they did
PersonX dyes PersonY's hair	oWant	to style their hair
PersonX dyes PersonY's hair blonde	oWant	to admire their new look
PersonX dyes PersonY's hair blonde	oWant	to show it off
PersonX dyes PersonY's hair blonde	oWant	a new appearance
PersonX dyes PersonY's hair blonde	oWant	to save money
PersonX dyes PersonY's hair blonde	oWant	none
PersonX dyes PersonY's hair blue	oWant	to see the results
PersonX dyes PersonY's hair blue	oWant	to pay
PersonX dyes PersonY's hair blue	oWant	to say thank you
PersonX dyes PersonY's hair blue	oWant	none
PersonX dyes PersonY's hair blue	oWant	to thank person X
PersonX dyes PersonY's hair blue	oWant	to admire their new look
PersonX dyes PersonY's hair pink	oWant	none
PersonX dyes PersonY's hair pink	oWant	none
PersonX dyes PersonY's hair pink	oWant	take a picture
PersonX dyes PersonY's hair pink	oWant	finish it
PersonX dyes PersonY's hair red	oWant	to wash their hair
PersonX dyes PersonY's hair red	oWant	to take photos of their hair
PersonX dyes PersonY's hair red	oWant	to look at themselves
PersonX dyes PersonY's hair red	oWant	to thank PersonX
PersonX dyes PersonY's hair red	oWant	to tell PersonX the hair looks ugly
PersonX earns PersonX's own money	oWant	congratulate her.
PersonX earns PersonX's own money	oWant	help her budget her money.
PersonX earns PersonX's own money	oWant	none
PersonX earns PersonX's own money	oWant	none
PersonX earns PersonY income	oWant	send payment
PersonX earns PersonY income	oWant	call accounting department
PersonX earns PersonY income	oWant	to show gratitude to person x
PersonX earns PersonY income	oWant	to get a job
PersonX earns PersonY income	oWant	to congratulate personX
PersonX earns PersonY income	oWant	to celebrate with him
PersonX earns money	oWant	none
PersonX earns money	oWant	none
PersonX earns money	oWant	none
PersonX earns more money	oWant	none
PersonX earns more money	oWant	to thank PersonX
PersonX earns more money	oWant	to consider PersonX for a promotion
PersonX earns more money	oWant	none
PersonX earns some money	oWant	none
PersonX earns some money	oWant	none
PersonX earns some money	oWant	none
PersonX earns the money	oWant	to pay them.
PersonX earns the money	oWant	to shake their hand.
PersonX earns the money	oWant	none
PersonX earns the money	oWant	none
PersonX eats , drank	oWant	none
PersonX eats , drank	oWant	none
PersonX eats ___ for days	oWant	none
PersonX eats ___ for days	oWant	none
PersonX eats ___ for days	oWant	none
PersonX eats ___ for weeks	oWant	none
PersonX eats ___ for weeks	oWant	none
PersonX eats ___ quickly	oWant	none
PersonX eats ___ quickly	oWant	none
PersonX eats ___ quickly	oWant	none
PersonX eats ___ very quickly	oWant	none
PersonX eats ___ very quickly	oWant	none
PersonX eats ___ very quickly	oWant	none
PersonX eats a hamburger	oWant	none
PersonX eats a hamburger	oWant	none
PersonX eats a hamburger	oWant	none
PersonX eats crackers	oWant	none
PersonX eats crackers	oWant	none
PersonX eats crackers	oWant	none
PersonX eats everything	oWant	none
PersonX eats grass	oWant	none
PersonX eats it	oWant	none
PersonX eats it	oWant	none
PersonX eats it	oWant	none
PersonX eats it quickly	oWant	none
PersonX eats it quickly	oWant	none
PersonX eats less	oWant	none
PersonX eats less	oWant	none
PersonX eats less	oWant	none
PersonX eats oatmeal	oWant	none
PersonX eats oatmeal	oWant	none
PersonX eats oatmeal	oWant	none
PersonX eats quickly	oWant	none
PersonX eats quickly	oWant	none
PersonX eats quickly	oWant	none
PersonX eats the whole thing	oWant	none
PersonX eats the whole thing	oWant	none
PersonX eats the whole thing	oWant	none
PersonX eats toast	oWant	none
PersonX eats toast	oWant	none
PersonX eats toast	oWant	none
PersonX elects ___ to office	oWant	none
PersonX elects ___ to office	oWant	to help people
PersonX elects ___ to office	oWant	to do what's best for people
PersonX elects ___ to office	oWant	none
PersonX employs another ___	oWant	shake hands
PersonX employs another ___	oWant	start job
PersonX employs another ___	oWant	get started
PersonX employs another ___	oWant	make money
PersonX employs another ___	oWant	none
PersonX ends one 's ___	oWant	none
PersonX ends one 's ___	oWant	none
PersonX endures ___ and free	oWant	none
PersonX endures ___ and free	oWant	none
PersonX enjoys PersonX's class	oWant	none
PersonX enjoys PersonX's class	oWant	none
PersonX enjoys PersonX's class	oWant	to learn from Person X.
PersonX enjoys PersonX's class	oWant	to thank Person X.
PersonX enjoys PersonX's class	oWant	to be like Person X.
PersonX enjoys PersonX's class	oWant	to put lessons into action.
PersonX enjoys PersonX's night	oWant	none
PersonX enjoys PersonX's night	oWant	none
PersonX enjoys PersonY's class	oWant	none
PersonX enjoys PersonY's class	oWant	none
PersonX enjoys PersonY's company	oWant	to spend time with PersonX
PersonX enjoys PersonY's company	oWant	to go to an event with PersonX
PersonX enjoys PersonY's company	oWant	to stay with PersonX
PersonX enjoys PersonY's company	oWant	to share conversation with PersonX
PersonX enjoys ___ that night	oWant	none
PersonX enjoys ___ that night	oWant	none
PersonX enjoys ___ that night	oWant	none
PersonX enjoys ___ together	oWant	have sex
PersonX enjoys ___ together	oWant	go home
PersonX enjoys ___ together	oWant	none
PersonX enjoys each other 's company	oWant	to have pleasure
PersonX enjoys each other 's company	oWant	to roam every where
PersonX enjoys each other 's company	oWant	to see them again
PersonX enjoys each other 's company	oWant	clean up
PersonX enjoys each other 's company	oWant	to go home
PersonX enjoys each other 's company	oWant	to appreciate person X
PersonX enjoys each other 's company	oWant	to hang out
PersonX enjoys each other 's company	oWant	to talk
PersonX enjoys life	oWant	none
PersonX enjoys life	oWant	none
PersonX enjoys life	oWant	none
PersonX enjoys swimming	oWant	none
PersonX enjoys swimming	oWant	none
PersonX enjoys swimming	oWant	none
PersonX enjoys the sights	oWant	none
PersonX enjoys the sights	oWant	none
PersonX enjoys the sights	oWant	none
PersonX enters PersonX's car	oWant	none
PersonX enters PersonX's car	oWant	none
PersonX enters PersonX's car	oWant	none
PersonX enters PersonX's office	oWant	to work
PersonX enters PersonX's office	oWant	to coordinate with PersonX
PersonX enters PersonX's office	oWant	none
PersonX enters PersonY's car	oWant	gets happy
PersonX enters PersonY's car	oWant	gets excited
PersonX enters PersonY's car	oWant	to greet PersonX
PersonX enters PersonY's car	oWant	to converse with PersonX
PersonX enters PersonY's car	oWant	them to get out
PersonX enters PersonY's car	oWant	to be left alone
PersonX enters PersonY's office	oWant	to tell them to get out
PersonX enters PersonY's office	oWant	to give them a report
PersonX enters PersonY's office	oWant	to offer them a drink
PersonX enters PersonY's office	oWant	ask how things are going
PersonX enters PersonY's office	oWant	tell them what needs to be done
PersonX enters a baking competition	oWant	to beat PersonX
PersonX enters a baking competition	oWant	to cheer PersonX on
PersonX enters a baking competition	oWant	to win as well
PersonX enters a baking competition	oWant	to do their best
PersonX enters a baking competition	oWant	to try Person X's baking.
PersonX enters a baking competition	oWant	to mark a judging ballad.
PersonX enters an art contest	oWant	none
PersonX enters an art contest	oWant	none
PersonX enters an art contest	oWant	none
PersonX escorts PersonY back	oWant	to get inside while PersonX is watching
PersonX escorts PersonY back	oWant	to lock the door after they're inside
PersonX escorts PersonY back	oWant	to express gratitude
PersonX escorts PersonY back	oWant	to escape
PersonX escorts PersonY back	oWant	to cry
PersonX escorts PersonY back	oWant	to appeal the judgement
PersonX evaluates the patient 's ___	oWant	to receive results
PersonX evaluates the patient 's ___	oWant	to receive treatment
PersonX evaluates the patient 's ___	oWant	to take the doctor's advice
PersonX evaluates the patient 's ___	oWant	to take medicine
PersonX evens gave PersonY ___	oWant	to show his gratitude
PersonX evens gave PersonY ___	oWant	to thank PersonX
PersonX evens gave PersonY ___	oWant	to thank PersonX
PersonX evens gave PersonY ___	oWant	to return the favor
PersonX evens gave PersonY ___	oWant	to use it
PersonX evens gave PersonY ___	oWant	to thank them
PersonX evens gave ___	oWant	to thank him
PersonX evens gave ___	oWant	to be friends with him
PersonX evens gave ___	oWant	To be appreciated
PersonX evens gave ___	oWant	A good deal
PersonX evens gave ___	oWant	to save money
PersonX evens gave ___	oWant	say thank you
PersonX evens gave ___	oWant	to go to dinner
PersonX evens gave ___	oWant	to go shopping
PersonX evens saw ___	oWant	none
PersonX evens saw ___	oWant	none
PersonX eventually bought	oWant	none
PersonX eventually bought	oWant	none
PersonX eventually bought	oWant	to thank PersonX
PersonX eventually bought	oWant	to see what else PersonX needs
PersonX eventually bought ___	oWant	none
PersonX eventually bought ___	oWant	none
PersonX eventually moved	oWant	none
PersonX eventually moved	oWant	none
PersonX eventually moved	oWant	none
PersonX eventually saved	oWant	none
PersonX eventually saved	oWant	none
PersonX eventually saved	oWant	none
PersonX examines critically the ___	oWant	none
PersonX examines critically the ___	oWant	none
PersonX exceeds ___ in value	oWant	to trade with PersonX for the amount
PersonX exceeds ___ in value	oWant	to talk to PersonX
PersonX exceeds ___ in value	oWant	none
PersonX exchanges numbers	oWant	none
PersonX exchanges numbers	oWant	to call PersonX
PersonX exchanges numbers	oWant	to keep the phone number
PersonX exchanges numbers	oWant	to know more about personx
PersonX exchanges numbers	oWant	to find out more
PersonX exercises every ___	oWant	none
PersonX exercises every ___	oWant	none
PersonX exercises every ___	oWant	none
PersonX exercises every ___	oWant	none
PersonX exercises every day	oWant	none
PersonX exercises every day	oWant	none
PersonX exercises every day	oWant	none
PersonX exerts PersonX's influence	oWant	none
PersonX exerts PersonX's influence	oWant	none
PersonX exerts PersonX's influence	oWant	for it to go well
PersonX exerts PersonX's influence	oWant	to thank personX
PersonX exerts PersonY influence	oWant	none
PersonX exerts PersonY influence	oWant	to keep PersonX in check
PersonX exerts PersonY influence	oWant	to maintain power
PersonX exerts PersonY influence	oWant	to do what PersonX wants
PersonX exerts PersonY influence	oWant	to think the same thing as PersonX
PersonX expects another ___	oWant	none
PersonX expects another ___	oWant	to tell them
PersonX expects another ___	oWant	to see if they learned it
PersonX expects another ___	oWant	none
PersonX explains fully the ___	oWant	none
PersonX explains fully the ___	oWant	none
PersonX explains things to PersonY	oWant	to learn more
PersonX explains things to PersonY	oWant	to work harder
PersonX explains things to PersonY	oWant	PersonX to stop being a know it all
PersonX explains things to PersonY	oWant	PersonX to go away
PersonX expresses PersonX's ___ in words	oWant	to be thanked
PersonX expresses PersonX's ___ in words	oWant	to be recognized
PersonX expresses PersonX's ___ in words	oWant	to hear what PersonX has to say
PersonX expresses PersonX's ___ in words	oWant	to learn more about PersonX
PersonX expresses PersonX's belief	oWant	none
PersonX expresses PersonX's belief	oWant	to listen to PersonX
PersonX expresses PersonX's belief	oWant	to evaluate PersonX
PersonX expresses PersonX's belief	oWant	none
PersonX extends PersonX's knowledge	oWant	none
PersonX extends PersonX's knowledge	oWant	none
PersonX faces ___ alone	oWant	none
PersonX faces ___ alone	oWant	none
PersonX faces ___ alone	oWant	none
PersonX faces ___ today	oWant	for them to do well
PersonX faces ___ today	oWant	for they day to go by quick
PersonX faces ___ today	oWant	get answers to their questions
PersonX faces ___ today	oWant	PersonX to get back to them with results
PersonX faces ___ today	oWant	none
PersonX faces ___ today	oWant	none
PersonX faces the ___ alone	oWant	to ban person x from their shop
PersonX faces the ___ alone	oWant	to accept his apology
PersonX faces the ___ alone	oWant	none
PersonX faces the ___ alone	oWant	To teach X ondependence
PersonX faces the ___ alone	oWant	To respect X's wishes
PersonX fails PersonX's class	oWant	none
PersonX fails PersonX's class	oWant	none
PersonX fails PersonX's class	oWant	none
PersonX fails PersonX's classes	oWant	none
PersonX fails PersonX's classes	oWant	none
PersonX fails PersonX's math class	oWant	none
PersonX fails PersonX's math class	oWant	none
PersonX fails PersonX's math class	oWant	to encourage PersonX
PersonX fails PersonX's math class	oWant	to scold PersonX
PersonX fails all of PersonX's classes	oWant	none
PersonX fails all of PersonX's classes	oWant	none
PersonX fails all of PersonX's classes	oWant	to help PersonX with school
PersonX fails all of PersonX's classes	oWant	to make sure PersonX doesn't fail
PersonX fails math	oWant	none
PersonX fails math	oWant	none
PersonX fails the class	oWant	to encourage PersonX
PersonX fails the class	oWant	to scold PersonX
PersonX fails the class	oWant	none
PersonX fails the class	oWant	none
PersonX fails to even go platinum	oWant	none
PersonX fails to even go platinum	oWant	none
PersonX fails to even go platinum	oWant	none
PersonX falls at PersonY's feet	oWant	to appreciate PersonX's subordination
PersonX falls at PersonY's feet	oWant	to command PersonX
PersonX falls at PersonY's feet	oWant	none
PersonX falls back asleep	oWant	none
PersonX falls back asleep	oWant	none
PersonX falls back asleep	oWant	none
PersonX falls back to sleep	oWant	none
PersonX falls back to sleep	oWant	none
PersonX falls back to sleep	oWant	none
PersonX falls back to sleep	oWant	none
PersonX falls from grace	oWant	none
PersonX falls from grace	oWant	none
PersonX falls from grace	oWant	none
PersonX falls from grace	oWant	none
PersonX falls from the tree	oWant	to worry about PersonX
PersonX falls from the tree	oWant	to call 911
PersonX falls from the tree	oWant	none
PersonX falls from the tree	oWant	none
PersonX falls ill	oWant	none
PersonX falls ill	oWant	none
PersonX falls ill	oWant	none
PersonX falls in line	oWant	none
PersonX falls in line	oWant	none
PersonX falls in line	oWant	to observe PersonX
PersonX falls in line	oWant	to make sure PersonX follows the rules
PersonX falls into the wrong hands	oWant	none
PersonX falls off the back of a lorry	oWant	none
PersonX falls off the back of a lorry	oWant	none
PersonX falls off the back of a lorry	oWant	none
PersonX falls off the back of a truck	oWant	help PersonX
PersonX falls off the back of a truck	oWant	get PersonX medical help
PersonX falls off the back of a truck	oWant	stop truck
PersonX falls off the back of a truck	oWant	check health
PersonX falls off the back of a truck	oWant	none
PersonX falls on PersonY's neck	oWant	to get treatment
PersonX falls on PersonY's neck	oWant	to see doctor
PersonX falls on PersonY's neck	oWant	to cry
PersonX falls on PersonY's neck	oWant	to slap PersonX
PersonX falls on PersonY's neck	oWant	to yell at PersonX
PersonX falls on PersonY's neck	oWant	to call for Mommy
PersonX falls on PersonY's neck	oWant	to go to the hospital
PersonX falls on PersonY's neck	oWant	get help
PersonX falls right	oWant	none
PersonX falls right	oWant	none
PersonX falls right	oWant	none
PersonX fans dance	oWant	to watch PersonX
PersonX fans dance	oWant	to be entertained
PersonX fans dance	oWant	none
PersonX fears would lose	oWant	none
PersonX fears would lose	oWant	none
PersonX feels ___ better	oWant	none
PersonX feels ___ better	oWant	none
PersonX feels ___ inside PersonY	oWant	to stay asleep
PersonX feels ___ inside PersonY	oWant	to hope for the best
PersonX feels ___ inside PersonY	oWant	to push PersonX away
PersonX feels ___ inside PersonY	oWant	to succumb to PersonX
PersonX feels ___ inside PersonY	oWant	more from life
PersonX feels ___ inside PersonY	oWant	to be cared for
PersonX feels a ___ better	oWant	none
PersonX feels a ___ better	oWant	none
PersonX feels a ___ better	oWant	none
PersonX feels ashamed	oWant	none
PersonX feels ashamed	oWant	none
PersonX feels ashamed	oWant	none
PersonX feels better	oWant	none
PersonX feels better	oWant	none
PersonX feels better	oWant	to see how they been
PersonX feels better	oWant	to get to their work
PersonX feels better ___	oWant	to make sure they are alright
PersonX feels better ___	oWant	to hang out with them
PersonX feels better ___	oWant	none
PersonX feels better soon	oWant	none
PersonX feels better soon	oWant	to help them feel better
PersonX feels better soon	oWant	for them to get back to normal things
PersonX feels better soon	oWant	none
PersonX feels better than ever	oWant	none
PersonX feels better than ever	oWant	none
PersonX feels better than ever	oWant	none
PersonX feels better today	oWant	none
PersonX feels better today	oWant	none
PersonX feels better today	oWant	none
PersonX feels cheated	oWant	none
PersonX feels cheated	oWant	none
PersonX feels closer	oWant	none
PersonX feels elated	oWant	to come over and help her celebrate.
PersonX feels elated	oWant	to tell her they are happy for her.
PersonX feels elated	oWant	none
PersonX feels embarrassed	oWant	to laugh
PersonX feels embarrassed	oWant	to tell PersonX it is okay
PersonX feels embarrassed	oWant	to apologize to PersonX
PersonX feels embarrassed	oWant	to gossip about PersonX
PersonX feels funny	oWant	none
PersonX feels funny	oWant	none
PersonX feels funny	oWant	none
PersonX feels helpless	oWant	none
PersonX feels helpless	oWant	none
PersonX feels hopeless	oWant	none
PersonX feels hopeless	oWant	none
