input_text	prefix	target_text
PersonX gets ___ from work	oEffect	none
PersonX gets ___ from work	oEffect	none
PersonX gets ___ on the paper	oEffect	yells
PersonX gets ___ on the paper	oEffect	cries
PersonX gets ___ on the paper	oEffect	none
PersonX gets ___ on the paper	oEffect	none
PersonX gets ___ right	oEffect	none
PersonX gets ___ right	oEffect	none
PersonX gets ___ right away	oEffect	cries in pain
PersonX gets ___ right away	oEffect	punches back
PersonX gets ___ right away	oEffect	none
PersonX gets ___ right away	oEffect	happy
PersonX gets ___ right away	oEffect	good
PersonX gets ___ to make	oEffect	none
PersonX gets ___ to make	oEffect	none
PersonX gets ___ to make	oEffect	none
PersonX gets a beer	oEffect	none
PersonX gets a beer	oEffect	none
PersonX gets a beer	oEffect	none
PersonX gets a book	oEffect	none
PersonX gets a burger	oEffect	none
PersonX gets a burger	oEffect	none
PersonX gets a burger	oEffect	none
PersonX gets a call	oEffect	hopes they answer
PersonX gets a call	oEffect	wants to hang out
PersonX gets a call	oEffect	none
PersonX gets a call	oEffect	none
PersonX gets a call ___	oEffect	passed on information
PersonX gets a call ___	oEffect	gained information
PersonX gets a call ___	oEffect	TO HAVE ENFORCED
PersonX gets a call ___	oEffect	TO BE ENTILE
PersonX gets a call ___	oEffect	NONE
PersonX gets a call ___	oEffect	NONE
PersonX gets a call ___	oEffect	none
PersonX gets a call back	oEffect	none
PersonX gets a call back	oEffect	none
PersonX gets a call back	oEffect	talk to PersonX
PersonX gets a call back	oEffect	listen to PersonX
PersonX gets a call for an interview	oEffect	none
PersonX gets a call for an interview	oEffect	none
PersonX gets a call for an interview	oEffect	none
PersonX gets a call from PersonX's boss	oEffect	none
PersonX gets a call from PersonX's boss	oEffect	none
PersonX gets a call from PersonX's boss	oEffect	none
PersonX gets a call from PersonY	oEffect	Asks X a questions
PersonX gets a call from PersonY	oEffect	Calls X again
PersonX gets a call from PersonY	oEffect	asks question
PersonX gets a call from PersonY	oEffect	gains information
PersonX gets a call from PersonY	oEffect	needs help
PersonX gets a call from PersonY	oEffect	asks for a favor
PersonX gets a call from PersonY's boss	oEffect	Person Y gets confronted by X about the call.
PersonX gets a call from PersonY's boss	oEffect	Y explains his side of the situation
PersonX gets a call from PersonY's boss	oEffect	none
PersonX gets a call from PersonY's boss	oEffect	Boss talks to PersonX about a project.
PersonX gets a call from PersonY's boss	oEffect	Boss tells PersonX about a new hire in PersonX's department.
PersonX gets a manicure	oEffect	none
PersonX gets a part	oEffect	none
PersonX gets a part	oEffect	none
PersonX gets a part	oEffect	none
PersonX gets a part time job	oEffect	none
PersonX gets a replacement	oEffect	none
PersonX gets a second job	oEffect	none
PersonX gets a second opinion	oEffect	none
PersonX gets a second opinion	oEffect	gets a new client
PersonX gets a second opinion	oEffect	makes money
PersonX gets a shot	oEffect	none
PersonX gets a shot	oEffect	none
PersonX gets a small loan	oEffect	none
PersonX gets a small loan	oEffect	none
PersonX gets a small loan	oEffect	none
PersonX gets a stain	oEffect	none
PersonX gets a surprise	oEffect	none
PersonX gets a surprise	oEffect	none
PersonX gets a surprise	oEffect	none
PersonX gets a tan	oEffect	none
PersonX gets a tan	oEffect	none
PersonX gets a tan	oEffect	none
PersonX gets accepted	oEffect	none
PersonX gets accepted	oEffect	none
PersonX gets beer	oEffect	none
PersonX gets burned	oEffect	none
PersonX gets burned	oEffect	none
PersonX gets close	oEffect	takes a step back
PersonX gets close	oEffect	thinks about running
PersonX gets close	oEffect	none
PersonX gets close	oEffect	none
PersonX gets close enough	oEffect	none
PersonX gets close enough	oEffect	none
PersonX gets close enough	oEffect	none
PersonX gets close to PersonY	oEffect	jumps in horror
PersonX gets close to PersonY	oEffect	gets relocated to other group
PersonX gets close to PersonY	oEffect	PersonY cringes at the smell of personX's breath
PersonX gets close to PersonY	oEffect	PersonY steps back from PersonX
PersonX gets detention	oEffect	none
PersonX gets detention	oEffect	none
PersonX gets dressed	oEffect	none
PersonX gets dressed	oEffect	none
PersonX gets dressed for school	oEffect	none
PersonX gets dressed for school	oEffect	none
PersonX gets dressed for school	oEffect	wants to make sure they have everything
PersonX gets dressed for school	oEffect	wants to make sure they get to class
PersonX gets dressed for work	oEffect	none
PersonX gets dressed for work	oEffect	none
PersonX gets dressed for work	oEffect	none
PersonX gets dressed up	oEffect	none
PersonX gets dressed up	oEffect	none
PersonX gets dressed up	oEffect	People think they look good.
PersonX gets dressed up	oEffect	They hang out with them.
PersonX gets everything	oEffect	none
PersonX gets everything	oEffect	none
PersonX gets everything PersonY needed	oEffect	none
PersonX gets everything PersonY needed	oEffect	none
PersonX gets everything PersonY needed	oEffect	none
PersonX gets everything ready	oEffect	none
PersonX gets everything together	oEffect	none
PersonX gets everything together	oEffect	none
PersonX gets frustrated	oEffect	none
PersonX gets hurt	oEffect	none
PersonX gets hurt	oEffect	none
PersonX gets it right	oEffect	none
PersonX gets it right	oEffect	none
PersonX gets it right	oEffect	none
PersonX gets it to work	oEffect	none
PersonX gets it to work	oEffect	none
PersonX gets it to work	oEffect	none
PersonX gets knocked out	oEffect	none
PersonX gets messy	oEffect	none
PersonX gets messy	oEffect	none
PersonX gets messy	oEffect	none
PersonX gets milk	oEffect	give receipt
PersonX gets milk	oEffect	counts money
PersonX gets more exercise	oEffect	none
PersonX gets more exercise	oEffect	none
PersonX gets more exercise	oEffect	none
PersonX gets my license	oEffect	none
PersonX gets my license	oEffect	Needs to get new licesne
PersonX gets my license	oEffect	Can't drive
PersonX gets nervous	oEffect	none
PersonX gets nervous	oEffect	none
PersonX gets nervous	oEffect	forgives them
PersonX gets nervous	oEffect	understands
PersonX gets on PersonX's feet	oEffect	none
PersonX gets on PersonX's feet	oEffect	none
PersonX gets on PersonX's feet	oEffect	none
PersonX gets paint	oEffect	none
PersonX gets paint	oEffect	none
PersonX gets paint	oEffect	none
PersonX gets published	oEffect	none
PersonX gets right	oEffect	none
PersonX gets right	oEffect	none
PersonX gets right	oEffect	none
PersonX gets right back	oEffect	none
PersonX gets right back	oEffect	none
PersonX gets right back	oEffect	none
PersonX gets second place	oEffect	none
PersonX gets second place	oEffect	wins race
PersonX gets second place	oEffect	is awarded gold
PersonX gets second place	oEffect	none
PersonX gets shot	oEffect	someone gets arrested
PersonX gets shot	oEffect	they panic
PersonX gets shot	oEffect	Gets arrested
PersonX gets shot	oEffect	Goes to jail
PersonX gets snacks	oEffect	none
PersonX gets snacks	oEffect	none
PersonX gets snacks	oEffect	none
PersonX gets so frustrated	oEffect	none
PersonX gets so frustrated	oEffect	none
PersonX gets some exercise	oEffect	none
PersonX gets some exercise	oEffect	none
PersonX gets some exercise	oEffect	none
PersonX gets some work done	oEffect	none
PersonX gets some work done	oEffect	none
PersonX gets some work done	oEffect	none
PersonX gets something for nothing	oEffect	none
PersonX gets something for nothing	oEffect	none
PersonX gets something to drink	oEffect	none
PersonX gets something to drink	oEffect	none
PersonX gets something to drink	oEffect	none
PersonX gets something to eat	oEffect	none
PersonX gets something to eat	oEffect	none
PersonX gets something to eat	oEffect	none
PersonX gets sunburned	oEffect	none
PersonX gets sunburned	oEffect	none
PersonX gets sunburned	oEffect	none
PersonX gets the ___ into PersonX's hands	oEffect	none
PersonX gets the ___ into PersonX's hands	oEffect	none
PersonX gets the ___ into PersonY's hands	oEffect	none
PersonX gets the ___ into PersonY's hands	oEffect	none
PersonX gets the ___ into PersonY's hands	oEffect	looks for the traitor
PersonX gets the ___ into PersonY's hands	oEffect	prosecutes the traitor
PersonX gets the ___ right	oEffect	Person Y talks to Person X
PersonX gets the ___ right	oEffect	Person Y is full of suprise
PersonX gets the ___ right	oEffect	none
PersonX gets the book	oEffect	none
PersonX gets the book	oEffect	none
PersonX gets the book	oEffect	none
PersonX gets the call	oEffect	none
PersonX gets the call	oEffect	gets engaged in conversation
PersonX gets the call	oEffect	gets their phone call picked up
PersonX gets the call	oEffect	none
PersonX gets the milk	oEffect	none
PersonX gets the milk	oEffect	none
PersonX gets the milk	oEffect	none
PersonX gets the part	oEffect	none
PersonX gets the part	oEffect	none
PersonX gets the part	oEffect	none
PersonX gets the shoes	oEffect	none
PersonX gets the shoes	oEffect	none
PersonX gets the shoes	oEffect	none
PersonX gets the shot	oEffect	receives gratitude
PersonX gets the shot	oEffect	no effect
PersonX gets the shot	oEffect	none
PersonX gets the shot	oEffect	none
PersonX gets the stain	oEffect	none
PersonX gets the stain	oEffect	none
PersonX gets the stain out	oEffect	none
PersonX gets the stain out	oEffect	none
PersonX gets there early	oEffect	none
PersonX gets there early	oEffect	none
PersonX gets to PersonY's feet	oEffect	pedicure
PersonX gets to PersonY's feet	oEffect	get bunions removed
PersonX gets to PersonY's feet	oEffect	they get back on their feet
PersonX gets to PersonY's feet	oEffect	they have a better life
PersonX gets to work on time	oEffect	none
PersonX gets to work on time	oEffect	none
PersonX gets to work on time	oEffect	none
PersonX gets very nervous	oEffect	none
PersonX gets very nervous	oEffect	none
PersonX gets very nervous	oEffect	none
PersonX gets warm	oEffect	none
PersonX gets warm	oEffect	none
PersonX gets warm	oEffect	none
PersonX gets work	oEffect	none
PersonX gets work	oEffect	none
PersonX gives PersonX's all	oEffect	Loses out to X
PersonX gives PersonX's all	oEffect	Get a bigger challenge then expected from X
PersonX gives PersonX's all	oEffect	none
PersonX gives PersonX's all	oEffect	none
PersonX gives PersonX's name	oEffect	Other people are made aware of nane
PersonX gives PersonX's name	oEffect	Other people begin to introduce themselves
PersonX gives PersonX's name	oEffect	They check his information
PersonX gives PersonX's name	oEffect	they do a background check
PersonX gives PersonX's name	oEffect	none
PersonX gives PersonX's opinion	oEffect	announces disagreement
PersonX gives PersonX's opinion	oEffect	announces agreement
PersonX gives PersonX's opinion	oEffect	none
PersonX gives PersonX's opinion	oEffect	gets arrested
PersonX gives PersonX's opinion	oEffect	loses a friend
PersonX gives PersonX's presentation	oEffect	none
PersonX gives PersonX's presentation	oEffect	none
PersonX gives PersonX's presentation	oEffect	none
PersonX gives PersonY PersonX's name	oEffect	PersonY now understands
PersonX gives PersonY PersonX's name	oEffect	smiles at PersonX
PersonX gives PersonY PersonX's opinion	oEffect	earache
PersonX gives PersonY PersonX's opinion	oEffect	headache
PersonX gives PersonY PersonX's opinion	oEffect	none
PersonX gives PersonY PersonX's opinion	oEffect	gains knowledge
PersonX gives PersonY PersonX's opinion	oEffect	gets information
PersonX gives PersonY a account	oEffect	has a serious look
PersonX gives PersonY a account	oEffect	listen to what's said
PersonX gives PersonY a account	oEffect	gets scammed
PersonX gives PersonY a account	oEffect	gets interest
PersonX gives PersonY a bath	oEffect	becomes clean
PersonX gives PersonY a bath	oEffect	sleeps
PersonX gives PersonY a bath	oEffect	Person Y smells good
PersonX gives PersonY a bath	oEffect	Person Y is ready for bed
PersonX gives PersonY a bath	oEffect	none
PersonX gives PersonY a bit	oEffect	they receive a bit
PersonX gives PersonY a bit	oEffect	they thank personx
PersonX gives PersonY a bit	oEffect	receives
PersonX gives PersonY a bit	oEffect	reaches out
PersonX gives PersonY a bit	oEffect	expresses gratitude
PersonX gives PersonY a bit	oEffect	none
PersonX gives PersonY a dinner	oEffect	Eats
PersonX gives PersonY a dinner	oEffect	Kisses him
PersonX gives PersonY a name	oEffect	does not recognize who it is
PersonX gives PersonY a name	oEffect	sees person X leave
PersonX gives PersonY a nod	oEffect	none
PersonX gives PersonY a nod	oEffect	sees nod
PersonX gives PersonY a nod	oEffect	gives a nod back
PersonX gives PersonY a note	oEffect	smiles
PersonX gives PersonY a note	oEffect	blushes
PersonX gives PersonY a note	oEffect	receives a note
PersonX gives PersonY a note	oEffect	becomes aware of the note
PersonX gives PersonY a note	oEffect	reads note
PersonX gives PersonY a note	oEffect	smiles
PersonX gives PersonY a small smile	oEffect	none
PersonX gives PersonY a small smile	oEffect	hugs PersonX
PersonX gives PersonY a small smile	oEffect	pats PersonX on the back
PersonX gives PersonY a warning	oEffect	PersonY is warned
PersonX gives PersonY a warning	oEffect	PersonY changes their behavior.
PersonX gives PersonY a warning	oEffect	PersonY takes more care around PersonX
PersonX gives PersonY a warning	oEffect	PersonY tries to follow the warning
PersonX gives PersonY a warning	oEffect	PersonY apologizes
PersonX gives PersonY a warning	oEffect	PersonY thinks about what they did wrong
PersonX gives PersonY account	oEffect	gets robbed
PersonX gives PersonY account	oEffect	gets data stolen
PersonX gives PersonY account	oEffect	hears what is said
PersonX gives PersonY account	oEffect	thinks about personY
PersonX gives PersonY an allowance	oEffect	becomes financially secure
PersonX gives PersonY an allowance	oEffect	has monetary freedom
PersonX gives PersonY an f	oEffect	cries
PersonX gives PersonY an f	oEffect	slams the door in anger
PersonX gives PersonY an f	oEffect	stares at the paper intensely.
PersonX gives PersonY an f	oEffect	crumbles it up.
PersonX gives PersonY an f	oEffect	gets shocked
PersonX gives PersonY an f	oEffect	gets dissapointed
PersonX gives PersonY an f	oEffect	becomes upset
PersonX gives PersonY children	oEffect	Get to meet these children
PersonX gives PersonY children	oEffect	Get to raise these children
PersonX gives PersonY children	oEffect	none
PersonX gives PersonY children	oEffect	feels great
PersonX gives PersonY children	oEffect	feels good
PersonX gives PersonY confidence	oEffect	gets into trouble
PersonX gives PersonY confidence	oEffect	fails
PersonX gives PersonY confidence	oEffect	becomes grateful towards X
PersonX gives PersonY confidence	oEffect	learn something
PersonX gives PersonY courage	oEffect	gets stronger
PersonX gives PersonY courage	oEffect	faces his fear
PersonX gives PersonY help	oEffect	has less of a burden
PersonX gives PersonY help	oEffect	smiles
PersonX gives PersonY help	oEffect	learns better
PersonX gives PersonY help	oEffect	wants to learn more
PersonX gives PersonY impression	oEffect	none
PersonX gives PersonY impression	oEffect	PersonY rolls their eyes in annoyance
PersonX gives PersonY impression	oEffect	PersonY grunts
PersonX gives PersonY impression	oEffect	none
PersonX gives PersonY instruction	oEffect	does something new
PersonX gives PersonY instruction	oEffect	receives something he wants
PersonX gives PersonY instruction	oEffect	trusts personX
PersonX gives PersonY instruction	oEffect	pays attention to personX
PersonX gives PersonY light	oEffect	now have light
PersonX gives PersonY light	oEffect	can see better
PersonX gives PersonY name	oEffect	none
PersonX gives PersonY opinion	oEffect	PersonY now knows PersonX's opinion about something
PersonX gives PersonY opinion	oEffect	shakes PersonX's hand
PersonX gives PersonY opinion	oEffect	smiles or frowns depending on the opinion PersonX gave to them
PersonX gives PersonY opinion	oEffect	persony looks surprised
PersonX gives PersonY opinion	oEffect	person y thanks personx
PersonX gives PersonY relief	oEffect	is comfortable
PersonX gives PersonY relief	oEffect	is relaxed
PersonX gives PersonY relief	oEffect	thanks PersonX
PersonX gives PersonY relief	oEffect	rests in bed
PersonX gives PersonY relief	oEffect	thanks Y
PersonX gives PersonY relief	oEffect	collapses on ground
PersonX gives PersonY room	oEffect	PersonY sighs with relief for having a room for the night
PersonX gives PersonY room	oEffect	PersonY is grateful towards PersonX
PersonX gives PersonY room	oEffect	catches his breath
PersonX gives PersonY room	oEffect	falls asleep
PersonX gives PersonY the courage	oEffect	becomes encouraged
PersonX gives PersonY the courage	oEffect	gains confidence
PersonX gives PersonY the courage	oEffect	gains self esteem
PersonX gives PersonY the courage	oEffect	performs better
PersonX gives PersonY the impression	oEffect	smiles
PersonX gives PersonY the impression	oEffect	gets invited to dinner
PersonX gives PersonY the impression	oEffect	none
PersonX gives PersonY the name	oEffect	is cold called by the company
PersonX gives PersonY the name	oEffect	tells PersonX to stop giving their name
PersonX gives PersonY the name	oEffect	made fun of
PersonX gives PersonY the name	oEffect	has new title
PersonX gives PersonY the name	oEffect	becomes grateful towards X
PersonX gives PersonY the name	oEffect	smiles
PersonX gives PersonY the slip	oEffect	got slip
PersonX gives PersonY the slip	oEffect	feels thankful
PersonX gives PersonY the slip	oEffect	loses PersonX
PersonX gives PersonY the slip	oEffect	gets stuck with the bill
PersonX gives PersonY the slip	oEffect	fails on their mission
PersonX gives PersonY the slip	oEffect	none
PersonX gives PersonY warning	oEffect	person y listes to warning
PersonX gives PersonY warning	oEffect	person y disobeys
PersonX gives PersonY warning	oEffect	gets scared
PersonX gives PersonY warning	oEffect	apologizes
PersonX gives PersonY warning	oEffect	makes an excuse
PersonX gives PersonY what for ___	oEffect	smiles at PersonX
PersonX gives PersonY what for ___	oEffect	hugs PersonX
PersonX gives PersonY what for ___	oEffect	none
PersonX gives PersonY what-for	oEffect	none
PersonX gives PersonY what-for	oEffect	looks at personX
PersonX gives PersonY what-for	oEffect	answers what it's for
PersonX gives PersonY what-for	oEffect	none
PersonX gives PersonY's name	oEffect	look at PersonX
PersonX gives PersonY's name	oEffect	begin to sweat
PersonX gives PersonY's name	oEffect	none
PersonX gives ___ a bath	oEffect	none
PersonX gives ___ a bath	oEffect	none
PersonX gives ___ a bath	oEffect	none
PersonX gives ___ a name	oEffect	none
PersonX gives ___ a name	oEffect	none
PersonX gives ___ a small smile	oEffect	blushes
PersonX gives ___ a small smile	oEffect	becomes grateful towards X
PersonX gives ___ a standing ovation	oEffect	bow
PersonX gives ___ a standing ovation	oEffect	wave
PersonX gives ___ a standing ovation	oEffect	none
PersonX gives ___ a standing ovation	oEffect	get recognition.
PersonX gives ___ a standing ovation	oEffect	take a bow.
PersonX gives ___ a standing ovation	oEffect	perform one more song.
PersonX gives ___ a warning	oEffect	behaves more carefully
PersonX gives ___ a warning	oEffect	nods head
PersonX gives ___ a warning	oEffect	contemplates the warning
PersonX gives ___ a warning	oEffect	develops insight
PersonX gives ___ an allowance	oEffect	none
PersonX gives ___ an allowance	oEffect	goes shopping
PersonX gives ___ an allowance	oEffect	buys things
PersonX gives ___ an allowance	oEffect	none
PersonX gives ___ an f	oEffect	frowns
PersonX gives ___ an f	oEffect	thinks the teacher is mean
PersonX gives ___ an f	oEffect	Fails
PersonX gives ___ an f	oEffect	does not pass
PersonX gives ___ an f	oEffect	Has to repeat
PersonX gives a presentation	oEffect	none
PersonX gives a presentation	oEffect	none
PersonX gives a small smile	oEffect	none
PersonX gives a small smile	oEffect	none
PersonX gives bob	oEffect	looks at PersonX
PersonX gives bob	oEffect	moves towards PersonX
PersonX gives bob	oEffect	none
PersonX gives bob ___	oEffect	get more responsiblity
PersonX gives bob ___	oEffect	earn more money
PersonX gives bob ___	oEffect	none
PersonX gives bob ___	oEffect	none
PersonX gives it PersonX's name	oEffect	none
PersonX gives it PersonX's name	oEffect	none
PersonX gives it PersonY's name	oEffect	thank for the work
PersonX gives it PersonY's name	oEffect	going to repay
PersonX gives it PersonY's name	oEffect	none
PersonX gives it PersonY's name	oEffect	none
PersonX gives it a bath	oEffect	cleaned
PersonX gives it a bath	oEffect	smells good
PersonX gives it a bath	oEffect	it gets dry
PersonX gives it a bath	oEffect	it is wrinkled
PersonX gives the ___ PersonX's name	oEffect	none
PersonX gives the ___ PersonX's name	oEffect	none
PersonX gives the ___ PersonX's name	oEffect	none
PersonX gives the ___ PersonY's name	oEffect	receive gratitude for praise
PersonX gives the ___ PersonY's name	oEffect	no effect
PersonX gives the ___ PersonY's name	oEffect	smiles with pride
PersonX gives the ___ PersonY's name	oEffect	cries out of joy
PersonX gives the ___ PersonY's name	oEffect	none
PersonX gives the children	oEffect	cries
PersonX gives the children	oEffect	run away
PersonX gives the children	oEffect	none
PersonX gives the children ___	oEffect	they have a sweet treat
PersonX gives the children ___	oEffect	they laugh
PersonX gives the children ___	oEffect	are dancing because they are happy to receive gifts from PersonX
PersonX gives the children ___	oEffect	are drinking soda pop
PersonX gives the children ___	oEffect	playing with the toys and paper hearts, PersonX gave them
PersonX gives you PersonY account	oEffect	screams
PersonX gives you PersonY account	oEffect	gives call
PersonX gives you PersonY account	oEffect	none
PersonX gives you PersonY opinion	oEffect	gains national attention
PersonX gives you PersonY opinion	oEffect	becomes famous
PersonX gives you PersonY opinion	oEffect	begins to plan
PersonX gives you PersonY opinion	oEffect	decides on course of action
PersonX gives you PersonY opinion	oEffect	Emphasizes point to X
PersonX gives you PersonY opinion	oEffect	Gets their point across to others
PersonX goes ___ after work	oEffect	none
PersonX goes ___ after work	oEffect	becomes nervous
PersonX goes ___ after work	oEffect	meets date
PersonX goes ___ at the lake	oEffect	none
PersonX goes ___ at the lake	oEffect	none
PersonX goes ___ first	oEffect	none
PersonX goes ___ first	oEffect	none
PersonX goes ___ first	oEffect	knows their safe
PersonX goes ___ first	oEffect	lets them go out before dinner
PersonX goes ___ for the first time	oEffect	none
PersonX goes ___ for the first time	oEffect	none
PersonX goes ___ for the first time	oEffect	none
PersonX goes ___ from work	oEffect	PersonX and PersonY see each other
PersonX goes ___ from work	oEffect	no effect
PersonX goes ___ from work	oEffect	none
PersonX goes ___ from work	oEffect	none
PersonX goes ___ in the lake	oEffect	none
PersonX goes ___ in the lake	oEffect	none
PersonX goes ___ in the lake	oEffect	none
PersonX goes ___ to bed	oEffect	none
PersonX goes ___ to dinner	oEffect	enjoys dinner together
PersonX goes ___ to dinner	oEffect	cleans up
PersonX goes ___ to dinner	oEffect	none
PersonX goes ___ to dinner	oEffect	none
PersonX goes ___ with PersonX's mom	oEffect	they are helped
PersonX goes ___ with PersonX's mom	oEffect	they have been given company
PersonX goes ___ with PersonX's mom	oEffect	none
PersonX goes ___ with PersonX's mom	oEffect	becomes poor
PersonX goes ___ with PersonX's mom	oEffect	gains food
PersonX goes about PersonX's work	oEffect	none
PersonX goes about PersonX's work	oEffect	none
PersonX goes down the drain	oEffect	none
PersonX goes down the drain	oEffect	none
PersonX goes down the pan	oEffect	none
PersonX goes down the pan	oEffect	none
PersonX goes down the toilet	oEffect	none
PersonX goes down the toilet	oEffect	none
PersonX goes down the toilet	oEffect	none
PersonX goes down the tubes	oEffect	none
PersonX goes down the tubes	oEffect	none
PersonX goes downhill	oEffect	none
PersonX goes downhill	oEffect	none
PersonX goes exploring	oEffect	none
PersonX goes exploring	oEffect	none
PersonX goes exploring	oEffect	none
PersonX goes first	oEffect	none
PersonX goes first	oEffect	none
PersonX goes from zero to hero	oEffect	none
PersonX goes from zero to hero	oEffect	TO BE FRANK
PersonX goes from zero to hero	oEffect	TO GEARTED
PersonX goes from zero to hero	oEffect	NONE
PersonX goes from zero to hero	oEffect	NONE
PersonX goes from zero to hero	oEffect	people look up to X
PersonX goes from zero to hero	oEffect	people depend on X
PersonX goes golfing	oEffect	none
PersonX goes golfing	oEffect	none
PersonX goes golfing	oEffect	none
PersonX goes in PersonX ear and out the other	oEffect	none
PersonX goes on with PersonX's work	oEffect	none
PersonX goes on with PersonX's work	oEffect	none
PersonX goes on with PersonX's work	oEffect	none
PersonX goes rock climbing	oEffect	none
PersonX goes rock climbing	oEffect	none
PersonX goes scuba diving	oEffect	none
PersonX goes scuba diving	oEffect	none
PersonX goes to PersonY's place	oEffect	hears a knock
PersonX goes to PersonY's place	oEffect	walks to the door
PersonX goes to PersonY's place	oEffect	none
PersonX goes to a doctor 's appointment	oEffect	none
PersonX goes to a doctor 's appointment	oEffect	The Dr. will work that day, moving the body in order to complete the work.
PersonX goes to a doctor 's appointment	oEffect	Some other people could not interact with Person X because the errand.
PersonX goes to a doctor 's appointment	oEffect	The doctor spends time seeing person X.
PersonX goes to a doctor 's appointment	oEffect	Other patients that arrive after X have to wait until X leaves so that they can see the doctor.
PersonX goes to bed early	oEffect	none
PersonX goes to bed early	oEffect	none
PersonX goes to class the next day	oEffect	none
PersonX goes to class the next day	oEffect	none
PersonX goes to the doctor 's office	oEffect	none
PersonX goes to the doctor 's office	oEffect	none
PersonX goes to the doctor for a checkup	oEffect	gives checkup
PersonX goes to the doctor for a checkup	oEffect	speaks to Person X
PersonX goes to the doctor for a checkup	oEffect	none
PersonX goes to the doctor for a checkup	oEffect	none
PersonX goes to the doctor for help	oEffect	none
PersonX goes to the doctor for help	oEffect	doctor makes money
PersonX goes to the doctor for help	oEffect	doctor knows PersonX better
PersonX goes to the doctor for help	oEffect	listens to the patient
PersonX goes to the doctor for help	oEffect	gives a prescription
PersonX goes to the library to study	oEffect	none
PersonX goes to the library to study	oEffect	none
PersonX goes to the post office	oEffect	none
PersonX goes to the post office	oEffect	none
PersonX goes to the sporting goods store	oEffect	none
PersonX goes to the sporting goods store	oEffect	none
PersonX goes to the sporting goods store	oEffect	receives money
PersonX goes to the sporting goods store	oEffect	gives advice
PersonX goes to work in the morning	oEffect	none
PersonX goes to work in the morning	oEffect	they see them at work
PersonX goes to work in the morning	oEffect	they ask how their weekend was
PersonX goes to work the next day	oEffect	none
PersonX goes to work the next day	oEffect	none
PersonX goes to work the next day	oEffect	PersonY (PersonX's mother) gets worried PersonX isn't fully recovered from fever, bites lip
PersonX goes to work the next day	oEffect	PersonY (PersonX's mother) gets relieved, imagines having TV all to herself
PersonX goes to work today	oEffect	pays worker
PersonX goes to work today	oEffect	gets assistance
PersonX goes to work today	oEffect	none
PersonX goes white water rafting	oEffect	none
PersonX goes white water rafting	oEffect	none
PersonX goes white water rafting	oEffect	none
PersonX goes work	oEffect	none
PersonX goes work	oEffect	none
PersonX goes work	oEffect	none
PersonX grabs PersonX's gun	oEffect	none
PersonX grabs PersonY by the hair	oEffect	none
PersonX grabs PersonY by the hair	oEffect	screams
PersonX grabs PersonY by the hair	oEffect	writhes in pain
PersonX grabs PersonY by the hair	oEffect	loses some hair
PersonX grabs PersonY by the hair	oEffect	falls to ground
PersonX grabs PersonY's gun	oEffect	yells
PersonX grabs PersonY's gun	oEffect	falls on the ground
PersonX grabs PersonY's gun	oEffect	is shot
PersonX grabs PersonY's gun	oEffect	has to be hospitalized
PersonX grabs PersonY's gun	oEffect	unarmed
PersonX grabs PersonY's gun	oEffect	victim
PersonX grabs PersonY's hair	oEffect	is in pain
PersonX grabs PersonY's hair	oEffect	is fearful of PersonX
PersonX grabs PersonY's keys	oEffect	none
PersonX grabs PersonY's keys	oEffect	none
PersonX grabs PersonY's keys	oEffect	take a cab
PersonX grabs PersonY's keys	oEffect	report their car as stolen
PersonX grabs PersonY's keys	oEffect	walk home
PersonX grabs a gun	oEffect	becomes a hostage
PersonX grabs a gun	oEffect	gets shot
PersonX grabs a gun	oEffect	cries in fear
PersonX grabs a gun	oEffect	begs for forgiveness
PersonX grabs a towel	oEffect	they steal the towel
PersonX grabs a towel	oEffect	they lose the towel
PersonX grabs a towel	oEffect	none
PersonX graduates ___ at the university	oEffect	none
PersonX graduates ___ at the university	oEffect	none
PersonX graduates ___ at the university	oEffect	none
PersonX grants PersonY request	oEffect	thanks PersonX
PersonX grants PersonY request	oEffect	gives payment
PersonX grants PersonY request	oEffect	is able to go somewhere
PersonX grants PersonY request	oEffect	is able to do something
PersonX grants PersonY request	oEffect	Screams
PersonX grants PersonY request	oEffect	Gets information
PersonX grants PersonY's request	oEffect	thanks personX
PersonX grants PersonY's request	oEffect	appreciates personX
PersonX grants PersonY's request	oEffect	Person Y thanks person X
PersonX grants PersonY's request	oEffect	Person Y prepares to go on vacation.
PersonX grants PersonY's request	oEffect	smiles
PersonX grants PersonY's request	oEffect	gets something
PersonX grants a ___ by ccc	oEffect	none
PersonX grants a ___ by the ccc	oEffect	WAITING TO GET
PersonX grants a ___ by the ccc	oEffect	NONE
PersonX grants a ___ by the ccc	oEffect	NONE
PersonX grants a ___ by the ccc	oEffect	NONE
PersonX grants a ___ by the ccc	oEffect	none
PersonX grants women the ___	oEffect	none
PersonX grants women the ___	oEffect	none
PersonX grants women the ___	oEffect	woman can vote
PersonX grants women the ___	oEffect	woman are equal
PersonX grinds PersonY for a week	oEffect	gets grinded
PersonX grinds PersonY for a week	oEffect	tires out
PersonX grinds PersonY for a week	oEffect	Y resents X.
PersonX grinds PersonY for a week	oEffect	Y's relationship with X is sullied.
PersonX grinds ___ for a week	oEffect	none
PersonX grinds ___ for a week	oEffect	none
PersonX grinds for a week	oEffect	none
PersonX grinds for a week	oEffect	none
PersonX grinds for a week	oEffect	none
PersonX hails a taxi	oEffect	drives to the destination
